Obs_Date_Local,Observatory,Name,Catalog,BJD0_JD,Eclipse_Time_UTC,Type,Altitude_deg,Period_days,RAJ2000,DEJ2000,Mag
2026-06-12,ETAMU,KIC 07914906,Kepler,2454962.971405,2026-06-12 07:03:51.536,Primary,65.6,8.7529074,298.81648,43.67332,11.96
2026-06-12,ETAMU,KIC 06446219,Kepler,2454964.952724,2026-06-12 07:04:16.229,Primary,70.3,0.4448055,292.92383,41.88428,14.15
2026-06-12,ETAMU,KIC 08554005,Kepler,2454954.006655,2026-06-12 07:04:30.869,Secondary,71.4,0.6083407,289.52263,44.68757,12.71
2026-06-12,ETAMU,KIC 08288741,Kepler,2455000.119225,2026-06-12 07:04:49.095,Secondary,72.9,0.2197664,287.36786,44.27321,14.5
2026-06-12,ETAMU,KIC 08739802,Kepler,2455001.999865,2026-06-12 07:05:11.076,Primary,73.7,0.2745129,285.38929,44.98363,14.88
2026-06-12,ETAMU,KIC 06525196,Kepler,2454954.352139,2026-06-12 07:06:12.471,Primary,70.8,3.4206042,292.71802,41.92245,10.15
2026-06-12,ETAMU,KIC 06471048,Kepler,2454953.685654,2026-06-12 07:06:14.683,Primary,66.2,0.297228,299.12814,41.8283,12.84
2026-06-12,ETAMU,KIC 05802834,Kepler,2454954.476652,2026-06-12 07:06:33.989,Secondary,69.3,1.0924429,295.27033,41.02411,12.21
2026-06-12,ETAMU,KIC 07204041,Kepler,2454953.965533,2026-06-12 07:07:11.759,Primary,70.5,0.3316792,292.94791,42.7298,12.99
2026-06-12,ETAMU,KIC 07506446,Kepler,2454964.894098,2026-06-12 07:07:14.351,Primary,76.0,0.3525999,283.8507,43.12293,14.22
2026-06-12,ETAMU,KIC 04857282,Kepler,2454904.264881,2026-06-12 07:07:44.237,Secondary,68.4,0.2507526,297.08983,39.90389,14.17
2026-06-12,ETAMU,KIC 07773380,Kepler,2454964.888998,2026-06-12 07:07:45.852,Primary,67.0,0.3075778,297.86397,43.49797,14.48
2026-06-12,ETAMU,KIC 11076279,Kepler,2454965.926874,2026-06-12 07:08:08.697,Primary,70.4,1.4725851,287.64724,48.64667,14.21
2026-06-12,ETAMU,KIC 08087799,Kepler,2454999.919751,2026-06-12 07:08:57.893,Secondary,73.4,0.9262976,288.06921,43.90509,14.17
2026-06-12,ETAMU,KIC 05611763,Kepler,2455000.103112,2026-06-12 07:09:46.709,Primary,74.2,0.361605,289.26857,40.8273,14.93
2026-06-12,ETAMU,KIC 08685306,Kepler,2454954.092069,2026-06-12 07:10:33.227,Primary,71.7,0.8080821,290.34644,44.81749,11.8
2026-06-12,ETAMU,KIC 09821923,Kepler,2454964.812382,2026-06-12 07:11:46.680,Secondary,72.4,0.3495329,287.34502,46.63723,14.21
2026-06-12,ETAMU,KIC 12506351,Kepler,2454955.736173,2026-06-12 07:11:52.062,Secondary,68.1,2.4555173,289.05004,51.41836,13.18
2026-06-12,ETAMU,KIC 09644680,Kepler,2454964.702637,2026-06-12 07:12:20.795,Primary,71.3,0.5859408,289.99128,46.30087,13.44
2026-06-12,ETAMU,KIC 09274472,Kepler,2454964.726022,2026-06-12 07:13:33.638,Primary,72.3,0.3020905,288.99454,45.77912,13.92
2026-06-12,ETAMU,KIC 09472174,Kepler,2454953.643178,2026-06-12 07:13:48.637,Primary,69.0,0.1257653,294.63588,46.06643,12.26
2026-06-12,ETAMU,KIC 07217866,Kepler,2454964.726511,2026-06-12 07:13:57.748,Secondary,69.1,0.4071573,296.58343,42.76504,13.86
2026-06-12,ETAMU,KIC 09995660,Kepler,2454964.926832,2026-06-12 07:14:05.477,Secondary,74.0,0.41859,283.73033,46.91173,14.88
2026-06-12,ETAMU,KIC 05699617,Kepler,2454964.792095,2026-06-12 07:14:16.424,Secondary,74.4,0.2889166,289.95018,40.98665,14.97
2026-06-12,ETAMU,KIC 10736223,Kepler,2454965.545055,2026-06-12 07:15:22.502,Primary,68.6,1.1050943,293.84623,48.05022,13.65
2026-06-12,ETAMU,KIC 04066203,Kepler,2455000.041821,2026-06-12 07:15:29.268,Secondary,72.4,0.3625492,293.87562,39.11376,14.05
2026-06-12,ETAMU,KIC 09898401,Kepler,2454964.733972,2026-06-12 07:16:28.184,Secondary,68.9,0.1527742,294.84483,46.70418,12.07
2026-06-12,ETAMU,KIC 06613627,Kepler,2455115.344848,2026-06-12 07:16:41.964,Secondary,71.7,0.1507996,293.97654,42.04829,12.55
2026-06-12,ETAMU,KIC 03558981,Kepler,2454965.154915,2026-06-12 07:16:56.203,Primary,72.0,2.9878585,294.97744,38.67836,13.11
2026-06-12,ETAMU,KIC 09832227,Kepler,2454953.951368,2026-06-12 07:17:01.279,Secondary,70.5,0.4579485,292.31646,46.62218,12.26
2026-06-12,ETAMU,KIC 06467389,Kepler,2454953.686178,2026-06-12 07:17:07.522,Secondary,68.7,0.288976,298.3585,41.89142,13.13
2026-06-12,ETAMU,KIC 07203179,Kepler,2454955.035403,2026-06-12 07:17:09.250,Secondary,72.3,2.2457388,292.68882,42.748,13.43
2026-06-12,ETAMU,KIC 08231231,Kepler,2454954.089687,2026-06-12 07:17:10.956,Secondary,72.7,0.7116099,291.04068,44.11573,12.3
2026-06-12,ETAMU,KIC 11303526,Kepler,2454954.138339,2026-06-12 07:17:24.326,Primary,67.7,0.7200905,294.94558,49.03028,13.0
2026-06-12,ETAMU,KIC 09087918,Kepler,2454964.861915,2026-06-12 07:17:53.132,Primary,71.8,0.4456069,291.48389,45.41719,14.49
2026-06-12,ETAMU,KIC 08579812,Kepler,2455000.069192,2026-06-12 07:18:33.796,Secondary,68.1,0.6610619,298.22879,44.64222,14.82
2026-06-12,ETAMU,KIC 10684673,Kepler,2455026.598808,2026-06-12 07:19:01.397,Primary,66.6,0.1925563,298.42667,47.97423,11.12
2026-06-12,ETAMU,KIC 08848104,Kepler,2454964.625931,2026-06-12 07:19:04.352,Primary,66.2,0.8248518,300.99489,45.07885,12.37
2026-06-12,ETAMU,KIC 08444552,Kepler,2454964.589475,2026-06-12 07:19:05.250,Primary,69.3,1.1780996,296.60672,44.47292,13.64
2026-06-12,ETAMU,KIC 10389809,Kepler,2454964.670612,2026-06-12 07:19:16.085,Primary,73.7,0.3973971,284.58741,47.5213,14.64
2026-06-12,ETAMU,KIC 08822555,Kepler,2455000.236074,2026-06-12 07:19:21.528,Primary,71.2,0.8528415,293.29317,45.042,14.41
2026-06-12,ETAMU,KIC 11284227,Kepler,2455002.112905,2026-06-12 07:19:32.388,Primary,72.5,0.4375709,284.17079,49.06197,13.47
2026-06-12,ETAMU,KIC 09935311,Kepler,2455001.838876,2026-06-12 07:19:40.899,Secondary,74.8,0.2737752,283.24582,46.85107,14.34
2026-06-12,ETAMU,KIC 02715007,Kepler,2454964.782119,2026-06-12 07:19:52.934,Primary,75.1,0.2971105,291.87733,37.95079,14.73
2026-06-12,ETAMU,KIC 04069063,Kepler,2454964.906342,2026-06-12 07:19:55.928,Secondary,72.7,0.5042961,294.55845,39.13763,13.32
2026-06-12,ETAMU,KIC 06067735,Kepler,2454953.695499,2026-06-12 07:20:31.166,Primary,69.4,0.4461815,298.45426,41.31489,12.65
2026-06-12,ETAMU,KIC 05195137,Kepler,2454964.554051,2026-06-12 07:21:01.406,Primary,73.0,0.324117,294.10488,40.30164,14.03
2026-06-12,ETAMU,KIC 03972629,Kepler,2454964.812585,2026-06-12 07:21:07.705,Secondary,72.0,0.2442402,295.93301,39.02488,14.93
2026-06-12,ETAMU,KIC 11704155,Kepler,2454953.604573,2026-06-12 07:21:07.869,Primary,71.0,0.2738674,286.98222,49.88385,12.6
2026-06-12,ETAMU,KIC 08330092,Kepler,2454964.942348,2026-06-12 07:21:09.891,Primary,66.9,0.3217236,300.89553,44.24724,13.48
2026-06-12,ETAMU,KIC 08458207,Kepler,2454967.774915,2026-06-12 07:21:13.528,Secondary,67.4,3.5301622,300.09154,44.4148,13.92
2026-06-12,ETAMU,KIC 09612468,Kepler,2454953.603803,2026-06-12 07:22:19.512,Primary,66.9,0.1334715,299.98213,46.26232,11.53
2026-06-12,ETAMU,KIC 03936357,Kepler,2454953.852697,2026-06-12 07:23:04.164,Secondary,79.9,0.3691536,285.41083,39.04114,12.44
2026-06-12,ETAMU,KIC 05878081,Kepler,2454999.857562,2026-06-12 07:23:14.592,Primary,74.3,0.5911339,292.3893,41.11501,14.37
2026-06-12,ETAMU,KIC 10855535,Kepler,2454964.629315,2026-06-12 07:23:34.611,Secondary,71.7,0.1127824,289.21187,48.20314,13.87
2026-06-12,ETAMU,KIC 05123176,Kepler,2454953.903419,2026-06-12 07:24:10.121,Secondary,71.0,0.7078436,297.64008,40.23609,11.46
2026-06-12,ETAMU,KIC 10844279,Kepler,2455000.228057,2026-06-12 07:24:39.895,Primary,73.9,0.6234128,282.92919,48.2602,14.23
2026-06-12,ETAMU,KIC 11153627,Kepler,2454965.037034,2026-06-12 07:24:49.857,Primary,66.9,0.5616973,298.49268,48.7828,13.98
2026-06-12,ETAMU,KIC 03454864,Kepler,2454964.780262,2026-06-12 07:25:15.941,Secondary,74.2,0.2941204,294.22172,38.53113,13.73
2026-06-12,ETAMU,KIC 05450322,Kepler,2454965.004225,2026-06-12 07:25:16.446,Secondary,74.8,0.4240191,292.41188,40.63613,14.79
2026-06-12,ETAMU,KIC 04563150,Kepler,2454964.769475,2026-06-12 07:25:28.318,Secondary,75.4,0.2747205,292.11163,39.6613,14.0
2026-06-12,ETAMU,KIC 07449844,Kepler,2454965.124308,2026-06-12 07:25:59.564,Secondary,73.2,1.1522182,293.28154,43.05583,13.63
2026-06-12,ETAMU,KIC 06359771,Kepler,2454964.976479,2026-06-12 07:26:07.193,Primary,75.8,0.4060683,290.34227,41.78662,14.97
2026-06-12,ETAMU,KIC 07905209,Kepler,2455115.237996,2026-06-12 07:26:20.793,Primary,71.0,0.4195543,296.36598,43.62917,13.27
2026-06-12,ETAMU,KIC 08143757,Kepler,2454964.839296,2026-06-12 07:26:23.989,Secondary,78.4,0.3565228,281.48528,44.00968,14.76
2026-06-12,ETAMU,KIC 09278021,Kepler,2454956.873159,2026-06-12 07:26:56.705,Secondary,73.2,3.3594715,290.65012,45.78243,12.98
2026-06-12,ETAMU,KIC 02302092,Kepler,2454964.690581,2026-06-12 07:27:02.403,Primary,77.0,0.2946734,291.26227,37.69791,14.44
2026-06-12,ETAMU,KIC 09365025,Kepler,2454954.462569,2026-06-12 07:27:10.222,Primary,68.2,0.9843043,299.36792,45.884,11.9
2026-06-12,ETAMU,KIC 06029214,Kepler,2454954.334142,2026-06-12 07:27:27.874,Primary,78.2,0.8190664,287.07563,41.39097,12.93
2026-06-12,ETAMU,KIC 08703528,Kepler,2454953.967981,2026-06-12 07:28:01.881,Secondary,70.5,0.3998748,296.82846,44.80211,13.03
2026-06-12,ETAMU,TIC 0233531814,TESS,2458956.7412,2026-06-12 07:28:25.271,Primary,59.0,2.7040556,280.6240998992,64.0515931245,14.04
2026-06-12,ETAMU,KIC 11457191,Kepler,2454965.967089,2026-06-12 07:29:08.028,Primary,69.9,2.2983953,292.92564,49.34734,14.55
2026-06-12,ETAMU,KIC 02435971,Kepler,2454964.815967,2026-06-12 07:29:33.067,Primary,78.3,0.271828,290.0798,37.78802,14.69
2026-06-12,ETAMU,KIC 08696274,Kepler,2454964.693053,2026-06-12 07:31:15.062,Primary,72.3,0.3914865,294.49296,44.83221,14.1
2026-06-12,ETAMU,KIC 11255667,Kepler,2454954.269242,2026-06-12 07:31:42.620,Secondary,68.6,0.8189143,296.77039,48.9223,10.94
2026-06-12,ETAMU,KIC 10342041,Kepler,2454965.453736,2026-06-12 07:31:46.594,Secondary,71.5,1.8674929,292.83302,47.49552,14.66
2026-06-12,ETAMU,KIC 04273411,Kepler,2454965.666692,2026-06-12 07:32:20.320,Secondary,75.2,1.2196984,294.26375,39.30408,13.91
2026-06-12,ETAMU,KIC 11968513,Kepler,2455185.882996,2026-06-12 07:32:38.456,Secondary,68.9,1.0365914,294.36154,50.30523,14.44
2026-06-12,ETAMU,KIC 07542091,Kepler,2454953.873119,2026-06-12 07:32:42.499,Primary,72.7,0.3904993,295.71668,43.16462,12.34
2026-06-12,ETAMU,KIC 02854432,Kepler,2454964.880329,2026-06-12 07:33:02.121,Primary,77.5,0.3223256,291.86663,38.08548,14.92
2026-06-12,ETAMU,KIC 09541127,Kepler,2454953.97494,2026-06-12 07:33:17.033,Primary,70.3,0.5366512,297.28385,46.11806,12.56
2026-06-12,ETAMU,KIC 10601579,Kepler,2454967.774613,2026-06-12 07:34:02.981,Primary,71.7,8.0987542,292.49186,47.83536,11.59
2026-06-12,ETAMU,KIC 09944907,Kepler,2454964.826351,2026-06-12 07:34:45.308,Secondary,74.1,0.6134398,288.8836,46.86978,13.7
2026-06-12,ETAMU,KIC 11825204,Kepler,2454964.746093,2026-06-12 07:34:59.607,Secondary,68.2,0.2096356,297.03044,50.05573,13.8
2026-06-12,ETAMU,KIC 12418274,Kepler,2454964.86756,2026-06-12 07:35:04.999,Primary,67.7,0.3527221,296.20749,51.21113,14.35
2026-06-12,ETAMU,KIC 04660997,Kepler,2454954.051654,2026-06-12 07:35:35.498,Secondary,76.2,0.5625604,293.5137,39.71139,12.32
2026-06-12,ETAMU,KIC 03351945,Kepler,2454965.3297,2026-06-12 07:35:35.718,Secondary,76.4,1.0805381,293.88445,38.44571,14.73
2026-06-12,ETAMU,KIC 08016211,Kepler,2454966.752677,2026-06-12 07:35:52.700,Secondary,77.5,3.1748862,286.69332,43.86994,14.4
2026-06-12,ETAMU,KIC 10905824,Kepler,2455003.276777,2026-06-12 07:36:08.952,Primary,74.3,2.7195351,283.68593,48.34022,12.81
2026-06-12,ETAMU,KIC 10600319,Kepler,2454964.868221,2026-06-12 07:36:21.324,Primary,72.1,0.2815156,291.994,47.89769,14.94
2026-06-12,ETAMU,KIC 08590527,Kepler,2454953.870653,2026-06-12 07:37:08.827,Secondary,69.3,0.73977,301.04823,44.603,11.63
2026-06-12,ETAMU,KIC 05218441,Kepler,2454968.284761,2026-06-12 07:38:20.133,Secondary,72.5,3.6137546,299.07511,40.35833,14.91
2026-06-12,ETAMU,KIC 11405559,Kepler,2454964.84459,2026-06-12 07:38:41.724,Primary,70.8,0.2849367,293.22563,49.24258,13.69
2026-06-12,ETAMU,KIC 03848919,Kepler,2454964.765586,2026-06-12 07:39:03.329,Secondary,78.8,1.0472603,291.05635,38.9744,13.9
2026-06-12,ETAMU,KIC 11875706,Kepler,2454964.788241,2026-06-12 07:39:13.934,Primary,68.5,0.3857206,297.25651,50.11646,14.16
2026-06-12,ETAMU,KIC 08701327,Kepler,2454954.075179,2026-06-12 07:39:22.091,Secondary,72.5,8.5088412,296.17843,44.87034,13.44
2026-06-12,ETAMU,KIC 09389122,Kepler,2454964.907981,2026-06-12 07:40:57.666,Primary,76.8,0.3499502,284.08335,45.94682,14.31
2026-06-12,ETAMU,KIC 01433410,Kepler,2454999.951811,2026-06-12 07:41:13.391,Secondary,79.6,0.2832752,291.63773,37.08227,14.12
2026-06-12,ETAMU,KIC 02997455,Kepler,2454964.788647,2026-06-12 07:41:14.981,Primary,78.1,1.12985,293.1304,38.12779,13.8
2026-06-12,ETAMU,KIC 06057829,Kepler,2454954.079203,2026-06-12 07:42:00.462,Primary,74.8,0.4834268,296.12392,41.38578,13.31
2026-06-12,ETAMU,KIC 10599397,Kepler,2454964.910816,2026-06-12 07:42:20.718,Secondary,72.9,0.9374067,291.63705,47.83221,14.55
2026-06-12,ETAMU,KIC 10154189,Kepler,2454964.71319,2026-06-12 07:42:22.377,Secondary,71.3,0.4112387,296.44042,47.11436,13.68
2026-06-12,ETAMU,KIC 10801703,Kepler,2454964.827035,2026-06-12 07:42:35.808,Primary,71.9,0.3130925,293.66542,48.1075,14.38
2026-06-12,ETAMU,KIC 03848042,Kepler,2454964.75831,2026-06-12 07:42:39.605,Secondary,79.6,0.4114527,290.80391,38.95296,14.97
2026-06-12,ETAMU,TIC 0431159508,TESS,2458741.316544,2026-06-12 07:43:49.418,Secondary,43.6,11.0674407,340.2462872379,50.7578753447,11.18
2026-06-12,ETAMU,KIC 02711114,Kepler,2454967.174931,2026-06-12 07:44:23.039,Secondary,80.3,2.8588804,291.01417,37.96971,12.34
2026-06-12,ETAMU,KIC 12267718,Kepler,2454953.999853,2026-06-12 07:44:26.003,Secondary,68.9,0.5450506,296.25538,50.90436,13.39
2026-06-12,ETAMU,KIC 07284688,Kepler,2454953.678043,2026-06-12 07:45:02.593,Secondary,76.6,0.6460432,292.63001,42.82931,11.23
2026-06-12,ETAMU,KIC 11250867,Kepler,2454955.621171,2026-06-12 07:45:51.089,Secondary,71.1,2.2528222,294.9741,48.94458,13.39
2026-06-12,ETAMU,KIC 11144556,Kepler,2454954.061015,2026-06-12 07:46:04.594,Primary,71.2,0.6429797,295.11916,48.73285,13.55
2026-06-12,ETAMU,KIC 11572643,Kepler,2454953.74027,2026-06-12 07:46:16.819,Primary,69.4,0.3454039,297.83577,49.5458,12.22
2026-06-12,ETAMU,KIC 06841577,Kepler,2454973.272656,2026-06-12 07:46:33.244,Primary,80.6,15.5375346,283.77581,42.3593,14.88
2026-06-12,ETAMU,KIC 11560447,Kepler,2454953.730314,2026-06-12 07:46:50.429,Secondary,71.6,0.527679,292.57596,49.52571,10.83
2026-06-12,ETAMU,KIC 05565486,Kepler,2455001.432884,2026-06-12 07:46:50.571,Secondary,73.6,2.8250473,299.37808,40.75734,14.96
2026-06-12,ETAMU,KIC 11295347,Kepler,2454954.53801,2026-06-12 07:46:53.634,Primary,72.5,0.8884399,290.98911,49.07276,11.73
2026-06-12,ETAMU,KIC 09288175,Kepler,2454964.740797,2026-06-12 07:47:33.106,Secondary,73.8,0.2609349,294.68431,45.75041,12.55
2026-06-12,ETAMU,KIC 07970629,Kepler,2454966.523747,2026-06-12 07:47:46.641,Primary,74.8,2.0510691,295.40262,43.77475,14.54
2026-06-12,ETAMU,KIC 10341913,Kepler,2454967.313786,2026-06-12 07:47:59.311,Secondary,73.3,1.8674985,292.77588,47.46168,13.08
2026-06-12,ETAMU,KIC 08758716,Kepler,2454953.672989,2026-06-12 07:49:11.641,Primary,75.0,0.1072049,293.85188,44.94942,13.53
2026-06-12,ETAMU,KIC 04729553,Kepler,2454954.462794,2026-06-12 07:49:22.242,Primary,82.6,0.9612926,285.72752,39.8413,12.22
2026-06-12,ETAMU,KIC 09414905,Kepler,2454964.709629,2026-06-12 07:49:50.007,Secondary,73.3,0.4565263,295.96419,45.98085,13.63
2026-06-12,ETAMU,KIC 03545476,Kepler,2454964.739951,2026-06-12 07:49:55.057,Primary,80.4,0.3176886,291.66326,38.64404,14.82
2026-06-12,ETAMU,TIC 0455947620,TESS,2458765.211601,2026-06-12 07:50:19.061,Primary,44.0,1.9277589,340.0007491139,60.8231744483,13.71
2026-06-12,ETAMU,KIC 12305537,Kepler,2454953.653484,2026-06-12 07:50:24.010,Secondary,71.1,0.361815,290.28489,51.03359,11.91
2026-06-12,ETAMU,KIC 10275747,Kepler,2454954.274697,2026-06-12 07:51:35.678,Primary,73.8,0.6617485,292.53849,47.36445,12.8
2026-06-12,ETAMU,KIC 02972514,Kepler,2454999.881938,2026-06-12 07:51:59.317,Primary,83.9,0.5034853,286.68577,38.17025,14.03
2026-06-12,ETAMU,KIC 09237755,Kepler,2454964.777807,2026-06-12 07:52:00.674,Primary,72.6,0.3316703,298.38087,45.62769,14.22
2026-06-12,ETAMU,KIC 08912468,Kepler,2454953.576945,2026-06-12 07:52:08.942,Secondary,71.9,0.094838,300.11559,45.16792,11.75
2026-06-12,ETAMU,KIC 06344429,Kepler,2454999.948235,2026-06-12 07:54:06.390,Secondary,81.4,0.4084591,283.93021,41.70312,14.65
2026-06-12,ETAMU,KIC 09479460,Kepler,2455000.844058,2026-06-12 07:54:09.159,Primary,73.2,2.0738834,297.11074,46.08963,14.7
2026-06-12,ETAMU,KIC 03443519,Kepler,2454953.826091,2026-06-12 07:54:42.130,Primary,81.4,0.353627,291.40697,38.56791,11.48
2026-06-12,ETAMU,HJ TOI-1294b,HotJupiter,2459393.00711,2026-06-12 07:54:42.624,Secondary,40.9,3.915292,223.0926408,70.4765573,11.31
2026-06-12,ETAMU,KIC 08045121,Kepler,2454953.761215,2026-06-12 07:54:42.985,Secondary,74.8,0.2631774,297.0398,43.87275,11.97
2026-06-12,ETAMU,KIC 09002076,Kepler,2454953.989731,2026-06-12 07:55:21.398,Secondary,77.8,0.481405,283.08702,45.39037,12.26
2026-06-12,ETAMU,KIC 10267044,Kepler,2454964.860903,2026-06-12 07:55:47.448,Primary,75.2,0.4300365,288.86926,47.36998,14.04
2026-06-12,ETAMU,KIC 07458285,Kepler,2454964.86363,2026-06-12 07:56:08.132,Primary,76.3,0.6606276,295.54278,43.04916,13.52
2026-06-12,ETAMU,KIC 06042031,Kepler,2454964.565621,2026-06-12 07:56:13.977,Secondary,79.6,0.5371037,291.69062,41.33289,13.08
2026-06-12,ETAMU,KIC 04946584,Kepler,2455063.182705,2026-06-12 07:56:27.196,Secondary,77.0,0.4539717,297.36047,40.05616,13.82
2026-06-12,ETAMU,KIC 10389982,Kepler,2454964.6715,2026-06-12 07:56:47.345,Secondary,75.6,0.4439893,284.66934,47.57759,11.76
2026-06-12,ETAMU,KIC 10186945,Kepler,2454964.784152,2026-06-12 07:57:51.691,Primary,75.8,0.793671,281.4407,47.24647,14.55
2026-06-12,ETAMU,KIC 10557008,Kepler,2454964.637009,2026-06-12 07:58:05.187,Primary,71.5,0.2654186,299.22044,47.72682,14.66
2026-06-12,ETAMU,KIC 11716688,Kepler,2454964.845939,2026-06-12 07:58:06.034,Secondary,71.8,0.3012184,293.88539,49.84357,13.65
2026-06-12,ETAMU,KIC 10255110,Kepler,2454953.62364,2026-06-12 07:58:14.544,Primary,75.8,0.3367025,282.49883,47.33081,13.49
2026-06-12,ETAMU,KIC 06836140,Kepler,2454964.661378,2026-06-12 07:58:25.171,Secondary,80.4,0.487721,281.04071,42.39786,14.65
2026-06-12,ETAMU,KIC 10229723,Kepler,2454953.68429,2026-06-12 07:58:49.864,Primary,72.0,0.6287243,299.02002,47.2205,11.97
2026-06-12,ETAMU,KIC 06504095,Kepler,2454964.632606,2026-06-12 07:59:04.440,Primary,81.2,0.3067755,284.96093,41.94689,14.84
2026-06-12,ETAMU,KIC 05891963,Kepler,2454949.819126,2026-06-12 07:59:20.078,Secondary,77.6,0.28196,296.17339,41.14003,13.6
2026-06-12,ETAMU,KIC 07348206,Kepler,2454964.899837,2026-06-12 08:00:13.504,Secondary,80.0,0.4012047,286.77822,42.97935,14.81
2026-06-12,ETAMU,KIC 03228863,Kepler,2454954.262345,2026-06-12 08:00:15.288,Primary,83.3,0.730944,289.77479,38.36679,11.82
2026-06-12,ETAMU,KIC 10288502,Kepler,2454964.677419,2026-06-12 08:00:29.760,Primary,72.9,0.2301847,297.04182,47.39392,14.79
2026-06-12,ETAMU,KIC 08982501,Kepler,2455000.141012,2026-06-12 08:00:36.957,Primary,72.9,0.4144914,300.34649,45.27228,14.46
2026-06-12,ETAMU,KIC 07339123,Kepler,2454953.720417,2026-06-12 08:01:10.826,Secondary,80.1,0.3471032,282.64188,42.94633,11.54
2026-06-12,ETAMU,KIC 11404758,Kepler,2454964.825367,2026-06-12 08:01:13.457,Secondary,72.9,0.3512461,292.8144,49.20125,13.96
2026-06-12,ETAMU,KIC 10737574,Kepler,2455000.163394,2026-06-12 08:01:22.075,Secondary,73.4,0.3656208,294.33755,48.08005,13.91
2026-06-12,ETAMU,KIC 10596883,Kepler,2455002.017644,2026-06-12 08:01:40.392,Primary,74.7,0.468911,290.54839,47.80264,14.14
2026-06-12,ETAMU,KIC 03839964,Kepler,2454964.7914319998,2026-06-12 08:01:41.800,Primary,83.6,0.2561499,288.29389,38.97806,14.6
2026-06-12,ETAMU,KIC 08108785,Kepler,2454964.6407,2026-06-12 08:02:17.147,Primary,76.5,0.2288269,295.60326,43.92563,14.76
2026-06-12,ETAMU,KIC 07871200,Kepler,2454953.67732,2026-06-12 08:02:20.810,Primary,79.3,0.2429038,282.71821,43.67002,12.8
2026-06-12,ETAMU,KIC 07091476,Kepler,2454954.384662,2026-06-12 08:02:20.931,Primary,80.0,0.8077356,281.32385,42.67002,13.16
2026-06-12,ETAMU,KIC 08982514,Kepler,2454953.928468,2026-06-12 08:03:07.228,Secondary,73.2,0.4144913,300.3535,45.27357,13.23
2026-06-12,ETAMU,KIC 04464999,Kepler,2454953.822183,2026-06-12 08:03:30.396,Secondary,81.7,0.4341644,291.79057,39.59378,13.37
2026-06-12,ETAMU,HJ WASP-163b,HotJupiter,2457918.462,2026-06-12 08:03:52.508,Primary,38.5,1.6096884,256.5375549,-10.4130071,12.66
2026-06-12,ETAMU,KIC 06028860,Kepler,2455003.147571,2026-06-12 08:04:51.349,Secondary,81.7,0.8440331,286.92057,41.37115,14.4
2026-06-12,ETAMU,KIC 10032935,Kepler,2454964.672349,2026-06-12 08:04:56.952,Primary,72.8,0.320516,299.14055,46.99926,14.64
2026-06-12,ETAMU,KIC 09786821,Kepler,2454964.954288,2026-06-12 08:05:03.881,Primary,73.8,8.5935022,297.72574,46.54883,11.51
2026-06-12,ETAMU,KIC 10322582,Kepler,2454964.559511,2026-06-12 08:05:17.619,Primary,75.6,0.2912692,283.54135,47.48505,14.8
2026-06-12,ETAMU,KIC 05474733,Kepler,2455066.460374,2026-06-12 08:05:35.435,Secondary,77.5,0.8837752,298.39488,40.62891,14.06
2026-06-12,ETAMU,KIC 07546791,Kepler,2454964.604015,2026-06-12 08:05:38.878,Secondary,76.9,0.2423615,296.77379,43.11028,13.57
2026-06-12,ETAMU,KIC 11612091,Kepler,2454953.780303,2026-06-12 08:06:04.586,Secondary,72.8,0.4542688,292.57788,49.66029,13.12
2026-06-12,ETAMU,KIC 10916675,Kepler,2454953.700252,2026-06-12 08:06:07.528,Secondary,74.5,0.4188679,290.06441,48.33866,13.38
2026-06-12,ETAMU,KIC 05005570,Kepler,2454964.987536,2026-06-12 08:06:27.979,Secondary,82.3,0.4228439,290.11643,40.13211,13.69
2026-06-12,ETAMU,KIC 09882280,Kepler,2454964.87713,2026-06-12 08:07:07.632,Secondary,76.3,0.289075,287.72297,46.79619,14.52
2026-06-12,ETAMU,KIC 05290305,Kepler,2455000.301664,2026-06-12 08:07:14.069,Secondary,79.4,0.6205088,295.8864,40.45598,14.29
2026-06-12,ETAMU,KIC 05887316,Kepler,2454964.667064,2026-06-12 08:07:18.721,Secondary,79.4,0.6030807,295.04561,41.10419,13.99
2026-06-12,ETAMU,KIC 10454725,Kepler,2454964.748311,2026-06-12 08:07:30.208,Primary,75.5,0.8317678,284.46525,47.60262,14.24
2026-06-12,ETAMU,KIC 09283826,Kepler,2454953.798119,2026-06-12 08:07:31.599,Secondary,76.4,0.3565238,293.04526,45.73581,13.09
2026-06-12,ETAMU,KIC 08579707,Kepler,2454953.85171,2026-06-12 08:08:23.111,Secondary,75.4,0.7885922,298.20652,44.66463,11.54
2026-06-12,ETAMU,KIC 11245381,Kepler,2454953.641745,2026-06-12 08:08:29.163,Secondary,73.6,0.3069917,292.47928,48.91672,12.86
2026-06-12,ETAMU,KIC 05468295,Kepler,2454964.782285,2026-06-12 08:08:43.596,Primary,78.9,0.3520118,296.93093,40.66528,14.31
2026-06-12,ETAMU,KIC 07529123,Kepler,2454964.931515,2026-06-12 08:08:46.638,Secondary,79.1,0.3500776,292.24121,43.10706,14.76
2026-06-12,ETAMU,KIC 10447902,Kepler,2454964.634577,2026-06-12 08:08:57.563,Secondary,74.7,0.3374641,280.47693,47.65504,14.92
