time,flux,flux_err,time_original,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
-11.868851771763104,0.9988403542625217,0.0016646788723090856,1483.0402382281725,1.2910608e-04,184021,1659.51867,1928.39495,5.8560205e+03,9.7205458e+00,9.4022864e+02,3.3804965e+00,6.5851499e+03,1.0974887e+01,0,,,,,1659.51867,1.1377448e-03,1928.39495,1.1247967e-03,2.8038400e-03,4.2679124e-02
-11.867462874750323,0.9998796655535162,0.001665777238665866,1483.0416271249567,1.2911453e-04,184022,1659.51458,1928.39501,5.8635093e+03,9.7269716e+00,9.4175946e+02,3.3825679e+00,6.5920093e+03,1.0982141e+01,0,,,,,1659.51458,1.1363042e-03,1928.39501,1.1239405e-03,7.5483607e-04,4.2104602e-02
-11.866073978090755,0.9982295739664193,0.0016646216407618635,1483.0430160217406,1.2912299e-04,184023,1659.51712,1928.38860,5.8519175e+03,9.7203417e+00,9.4542938e+02,3.3802512e+00,6.5812104e+03,1.0974655e+01,0,,,,,1659.51712,1.1402175e-03,1928.38860,1.1263177e-03,2.4129003e-03,3.5196692e-02
-11.864685081077974,0.9988533633509827,0.0016641103608783928,1483.04440491854,1.2913145e-04,184024,1659.51601,1928.38874,5.8569521e+03,9.7175016e+00,9.3476703e+02,3.3844626e+00,6.5854224e+03,1.0971450e+01,0,,,,,1659.51601,1.1388385e-03,1928.38874,1.1226666e-03,2.6279068e-04,3.7540462e-02
-11.863296184418404,1.001136798112035,0.0016661212150283942,1483.045793815324,1.2913991e-04,184025,1659.51937,1928.39168,5.8712002e+03,9.7292290e+00,9.4309552e+02,3.3806980e+00,6.6004658e+03,1.0984689e+01,0,,,,,1659.51937,1.1359220e-03,1928.39168,1.1234278e-03,4.1104956e-03,3.9126612e-02
-11.861907287758836,0.999059385173778,0.0016639175605964098,1483.047182712108,1.2914836e-04,184026,1659.51155,1928.38909,5.8594873e+03,9.7164955e+00,9.3422498e+02,3.3734674e+00,6.5868613e+03,1.0970313e+01,0,,,,,1659.51155,1.1395458e-03,1928.38909,1.1257427e-03,-1.0064507e-03,3.7269082e-02
-11.860518390746055,1.002224819056523,0.0016652047484546344,1483.0485716088929,1.2915682e-04,184027,1659.51866,1928.38935,5.8755713e+03,9.7240419e+00,9.3506696e+02,3.3730564e+00,6.6077515e+03,1.0978833e+01,0,,,,,1659.51866,1.1348118e-03,1928.38935,1.1242112e-03,2.9967295e-03,3.5778087e-02
-11.859129494086487,1.0019354842594976,0.001666617897550472,1483.0499605056768,1.2916527e-04,184028,1659.51127,1928.39286,5.8713003e+03,9.7322903e+00,9.3990033e+02,3.3825984e+00,6.6058418e+03,1.0988147e+01,0,,,,,1659.51127,1.1387308e-03,1928.39286,1.1245022e-03,-4.7858628e-03,3.8796131e-02
-11.857740597426918,0.9992407050768142,0.001663668801632467,1483.051349402461,1.2917373e-04,184029,1659.51312,1928.38610,5.8577573e+03,9.7151308e+00,9.3528241e+02,3.3757422e+00,6.5881162e+03,1.0968772e+01,0,,,,,1659.51312,1.1372590e-03,1928.38610,1.1243888e-03,-1.5987620e-03,3.5449129e-02
-11.856351700414137,1.0019156729646241,0.0016652031646595396,1483.0527382992457,1.2918218e-04,184030,1659.51849,1928.39560,5.8761304e+03,9.7241497e+00,9.2966144e+02,3.3707268e+00,6.6057930e+03,1.0978955e+01,0,,,,,1659.51849,1.1364492e-03,1928.39560,1.1222798e-03,3.7747035e-03,4.3026224e-02
-11.85496280375457,0.9995688125398967,0.0016641385652360536,1483.0541271960299,1.2919064e-04,184031,1659.51889,1928.39126,5.8597886e+03,9.7179728e+00,9.3399377e+02,3.3756683e+00,6.5903467e+03,1.0971981e+01,0,,,,,1659.51889,1.1367446e-03,1928.39126,1.1256784e-03,3.8072162e-03,3.7983954e-02
-11.853573907095,0.9981549189208321,0.001666616449248269,1483.055516092814,1.2919909e-04,184032,1659.51404,1928.38949,5.8567559e+03,9.7326193e+00,9.3830261e+02,3.3835196e+00,6.5811436e+03,1.0988517e+01,0,,,,,1659.51404,1.1415877e-03,1928.38949,1.1277440e-03,-6.0942967e-04,3.7525166e-02
-11.852185010082218,1.0018144410805536,0.0016663810163628763,1483.0569049895987,1.2920755e-04,184033,1659.51334,1928.38498,5.8729043e+03,9.7311497e+00,9.3887555e+02,3.3808913e+00,6.6052075e+03,1.0986857e+01,0,,,,,1659.51334,1.1388417e-03,1928.38498,1.1238534e-03,-2.0873155e-03,3.2967266e-02
-11.85079611342265,1.0007248311273522,0.0016656724803254038,1483.058293886383,1.2921600e-04,184034,1659.51862,1928.39400,5.8709736e+03,9.7270632e+00,9.4090442e+02,3.3794849e+00,6.5980581e+03,1.0982244e+01,0,,,,,1659.51862,1.1372251e-03,1928.39400,1.1234838e-03,3.7979300e-03,4.0758740e-02
-11.849407216763082,1.0026122816324283,0.0016655588226146927,1483.0596827831523,1.2922444e-04,184035,1659.51474,1928.38785,5.8743911e+03,9.7264566e+00,9.3844409e+02,3.3742535e+00,6.6105415e+03,1.0981559e+01,0,,,,,1659.51474,1.1350019e-03,1928.38785,1.1233577e-03,3.2911552e-04,3.6055375e-02
-11.8480183197503,1.0021602487446324,0.0016663372604649185,1483.0610716799372,1.2923290e-04,184036,1659.51983,1928.39881,5.8753755e+03,9.7310677e+00,9.3358380e+02,3.3790164e+00,6.6076060e+03,1.0986766e+01,0,,,,,1659.51983,1.1364928e-03,1928.39881,1.1247953e-03,6.2682661e-03,4.5301426e-02
-11.846629423090732,1.000402031027407,0.0016657518076414117,1483.0624605767212,1.2924135e-04,184037,1659.51540,1928.38837,5.8675161e+03,9.7276974e+00,9.3742413e+02,3.3821325e+00,6.5960464e+03,1.0982961e+01,0,,,,,1659.51540,1.1378486e-03,1928.38837,1.1225386e-03,-2.2435030e-04,3.6269419e-02
-11.845240526431164,0.9982145338896845,0.001665726783507015,1483.0638494734906,1.2924979e-04,184038,1659.51495,1928.38849,5.8514468e+03,9.7275581e+00,9.4146899e+02,3.3811011e+00,6.5816279e+03,1.0982803e+01,0,,,,,1659.51495,1.1404303e-03,1928.38849,1.1302847e-03,6.6322816e-04,3.4808554e-02
-11.843851629418383,1.0005970855799189,0.0016667810654035031,1483.0652383702752,1.2925825e-04,184039,1659.51167,1928.38949,5.8672651e+03,9.7337427e+00,9.4006989e+02,3.3909733e+00,6.5973560e+03,1.0989786e+01,0,,,,,1659.51167,1.1397827e-03,1928.38949,1.1238115e-03,-2.1751104e-03,3.5874672e-02
-11.842462732758815,0.999980832922514,0.0016674476931470717,1483.0666272670594,1.2926670e-04,184040,1659.51840,1928.38969,5.8637515e+03,9.7375383e+00,9.4454175e+02,3.3857865e+00,6.5932271e+03,1.0994072e+01,0,,,,,1659.51840,1.1358069e-03,1928.38969,1.1275049e-03,3.3111456e-03,3.7058823e-02
-11.841073836099245,0.9968826830465849,0.00166549789819082,1483.068016163829,1.2927514e-04,184041,1659.51485,1928.39558,5.8499302e+03,9.7262268e+00,9.3918994e+02,3.3851604e+00,6.5728496e+03,1.0981299e+01,0,,,,,1659.51485,1.1402802e-03,1928.39558,1.1285949e-03,-1.2216782e-04,4.1898791e-02
-11.839684939086464,0.9983742429975376,0.001664122122824237,1483.0694050606137,1.2928360e-04,184042,1659.51990,1928.39555,5.8560415e+03,9.7181492e+00,9.3974542e+02,3.3807251e+00,6.5826553e+03,1.0972180e+01,0,,,,,1659.51990,1.1383472e-03,1928.39555,1.1253520e-03,4.3185982e-03,4.1025076e-02
-11.838296042426895,0.9958026103125902,0.0016619577754715643,1483.0707939573833,1.2929204e-04,184043,1659.51414,1928.38813,5.8375498e+03,9.7055988e+00,9.3837775e+02,3.3735800e+00,6.5657593e+03,1.0958010e+01,0,,,,,1659.51414,1.1401819e-03,1928.38813,1.1271758e-03,-7.4791216e-04,3.5500254e-02
-11.836907145767327,0.9982384141707428,0.0016643928363880916,1483.0721828541527,1.2930048e-04,184044,1659.51661,1928.38955,5.8561509e+03,9.7198534e+00,9.4175989e+02,3.3761737e+00,6.5818423e+03,1.0974103e+01,0,,,,,1659.51661,1.1374446e-03,1928.38955,1.1245830e-03,2.0707792e-03,3.5991706e-02
-11.835518248754546,1.0006577233279237,0.0016655172589611664,1483.0735717509376,1.2930893e-04,184045,1659.51514,1928.39297,5.8692510e+03,9.7264681e+00,9.4250415e+02,3.3816054e+00,6.5978271e+03,1.0981572e+01,0,,,,,1659.51514,1.1373003e-03,1928.39297,1.1224964e-03,1.6558239e-03,3.9682344e-02
-11.834129352094978,1.0014009166509485,0.0016649284353002993,1483.074960647707,1.2931737e-04,184046,1659.50811,1928.39120,5.8728574e+03,9.7231321e+00,9.3646411e+02,3.3759573e+00,6.6027974e+03,1.0977806e+01,0,,,,,1659.50811,1.1348232e-03,1928.39120,1.1223156e-03,-6.7958324e-03,3.9420333e-02
-11.83274045543541,0.9988589533774024,0.0016646092425586531,1483.076349544491,1.2932582e-04,184047,1659.52245,1928.38467,5.8544756e+03,9.7212725e+00,9.4083722e+02,3.3808100e+00,6.5860396e+03,1.0975706e+01,0,,,,,1659.52245,1.1394272e-03,1928.38467,1.1257457e-03,6.4360425e-03,3.2507543e-02
-11.831351558422627,1.0011229957442658,0.0016649118256512059,1483.0777384412613,1.2933426e-04,184048,1659.51596,1928.38362,5.8689224e+03,9.7230310e+00,9.3801862e+02,3.3777587e+00,6.6009619e+03,1.0977692e+01,0,,,,,1659.51596,1.1363855e-03,1928.38362,1.1227862e-03,-2.1136546e-04,3.2297589e-02
-11.829962661763059,1.001501298540124,0.0016656139739630144,1483.0791273380307,1.2934270e-04,184049,1659.51470,1928.39397,5.8722539e+03,9.7270784e+00,9.3765613e+02,3.3712292e+00,6.6034204e+03,1.0982262e+01,0,,,,,1659.51470,1.1389286e-03,1928.39397,1.1242750e-03,7.9552096e-04,3.9615367e-02
-11.82857376510349,1.0025272464651083,0.0016654812746042993,1483.0805162348004,1.2935115e-04,184050,1659.51755,1928.39023,5.8799565e+03,9.7262297e+00,9.3672803e+02,3.3700051e+00,6.6101348e+03,1.0981303e+01,0,,,,,1659.51755,1.1338921e-03,1928.39023,1.1226014e-03,8.5074868e-04,3.8157158e-02
-11.82718486809071,0.9944062621584406,0.0016659460877866067,1483.0819051315705,1.2935959e-04,184051,1659.51759,1928.39014,5.8307612e+03,9.7289333e+00,9.4655682e+02,3.4023285e+00,6.5565815e+03,1.0984355e+01,0,,,,,1659.51759,1.1439336e-03,1928.39014,1.1320012e-03,1.4365982e-03,3.6778949e-02
-11.825795971431141,1.000317060553974,0.0016652751925257023,1483.08329402834,1.2936803e-04,184052,1659.51712,1928.39304,5.8643433e+03,9.7250042e+00,9.3754834e+02,3.3795831e+00,6.5955464e+03,1.0979918e+01,0,,,,,1659.51712,1.1384365e-03,1928.39304,1.1239953e-03,2.4329922e-03,4.0949903e-02
-11.824407074771573,1.001100389168055,0.00166679471861254,1483.0846829251095,1.2937647e-04,184053,1659.51864,1928.38919,5.8715410e+03,9.7339792e+00,9.4224341e+02,3.3838959e+00,6.6007808e+03,1.0990053e+01,0,,,,,1659.51864,1.1380065e-03,1928.38919,1.1246662e-03,1.2106409e-03,3.7198130e-02
-11.823018177758792,0.9983310697092065,0.0016649150617968859,1483.0860718218944,1.2938492e-04,184054,1659.51346,1928.38599,5.8538174e+03,9.7229881e+00,9.4327185e+02,3.3842494e+00,6.5825112e+03,1.0977643e+01,0,,,,,1659.51346,1.1400195e-03,1928.38599,1.1263698e-03,-9.8657981e-04,3.3415262e-02
-11.821629281099224,1.0000454656700828,0.0016659108744313336,1483.0874607186638,1.2939336e-04,184055,1659.51899,1928.40140,5.8651660e+03,9.7287712e+00,9.4252734e+02,3.3890893e+00,6.5937935e+03,1.0984173e+01,0,,,,,1659.51899,1.1394931e-03,1928.40140,1.1261422e-03,3.7413018e-03,4.7709528e-02
-11.820240384439654,0.9944915662428089,0.001662547867666693,1483.0888496154187,1.2940179e-04,184056,1659.51788,1928.38453,5.8313975e+03,9.7091360e+00,9.4371277e+02,3.3834467e+00,6.5571768e+03,1.0962004e+01,0,,,,,1659.51788,1.1401040e-03,1928.38453,1.1286238e-03,1.9524188e-03,3.3481538e-02
-11.818851487426873,1.00190217489363,0.0016658830758815844,1483.090238512189,1.2941023e-04,184057,1659.51551,1928.39092,5.8758232e+03,9.7286177e+00,9.3918127e+02,3.3802304e+00,6.6060415e+03,1.0983999e+01,0,,,,,1659.51551,1.1345927e-03,1928.39092,1.1224046e-03,1.4170227e-03,3.6921259e-02
-11.817462590767304,1.0012891890490976,0.0016661339618176368,1483.0916274089439,1.2941865e-04,184058,1659.51845,1928.39530,5.8705786e+03,9.7301559e+00,9.3975226e+02,3.3765514e+00,6.6020493e+03,1.0985736e+01,0,,,,,1659.51845,1.1354007e-03,1928.39530,1.1258689e-03,3.0419009e-03,4.0850036e-02
-11.816073694107736,0.9984657907874074,0.0016652750303340334,1483.0930163057135,1.2942709e-04,184059,1659.51912,1928.39493,5.8546987e+03,9.7250586e+00,9.3990912e+02,3.3831816e+00,6.5833779e+03,1.0979980e+01,0,,,,,1659.51912,1.1414323e-03,1928.39493,1.1265452e-03,4.8930156e-03,4.1771892e-02
-11.814684797448168,1.000643818044313,0.0016660402348663012,1483.0944052024836,1.2943553e-04,184060,1659.51095,1928.38392,5.8640366e+03,9.7294073e+00,9.3552722e+02,3.3822181e+00,6.5976577e+03,1.0984891e+01,0,,,,,1659.51095,1.1377629e-03,1928.38392,1.1255065e-03,-5.3985519e-03,3.3192895e-02
-11.813295900435387,0.9989493559620819,0.0016638746748120128,1483.0957940992532,1.2944397e-04,184061,1659.51494,1928.38897,5.8576133e+03,9.7167349e+00,9.3652173e+02,3.3746805e+00,6.5864683e+03,1.0970584e+01,0,,,,,1659.51494,1.1390406e-03,1928.38897,1.1249552e-03,1.7210019e-03,3.7724771e-02
-11.811907003775818,1.0006440586813383,0.0016638767469746012,1483.0971829960083,1.2945240e-04,184062,1659.51956,1928.39510,5.8671553e+03,9.7169085e+00,9.3535968e+02,3.3707108e+00,6.5977515e+03,1.0970779e+01,0,,,,,1659.51956,1.1369040e-03,1928.39510,1.1234919e-03,5.2283504e-03,4.2342573e-02
-11.81051810711625,1.000498410292867,0.0016653215467862393,1483.0985718927784,1.2946084e-04,184063,1659.51775,1928.38792,5.8664614e+03,9.7255106e+00,9.3926086e+02,3.3824081e+00,6.5969028e+03,1.0980492e+01,0,,,,,1659.51775,1.1361350e-03,1928.38792,1.1242165e-03,1.6083349e-03,3.4316707e-02
-11.809129210103467,0.9996220399848592,0.001663452713945331,1483.099960789548,1.2946928e-04,184064,1659.51582,1928.38731,5.8580952e+03,9.7146378e+00,9.3575562e+02,3.3726602e+00,6.5911519e+03,1.0968215e+01,0,,,,,1659.51582,1.1388796e-03,1928.38731,1.1240995e-03,-1.2269433e-03,3.4244426e-02
-11.8077403134439,1.0005225829792816,0.0016665166164773987,1483.101349686303,1.2947770e-04,184065,1659.51685,1928.39337,5.8659038e+03,9.7325296e+00,9.3869800e+02,3.3840301e+00,6.5970894e+03,1.0988417e+01,0,,,,,1659.51685,1.1389441e-03,1928.39337,1.1254171e-03,1.6585710e-03,3.9153676e-02
-11.80635141678433,1.003179546076801,0.001666169182511972,1483.1027385830732,1.2948614e-04,184066,1659.51430,1928.39158,5.8837739e+03,9.7305574e+00,9.3320050e+02,3.3774884e+00,6.6146470e+03,1.0986190e+01,0,,,,,1659.51430,1.1344114e-03,1928.39158,1.1212064e-03,-1.3541831e-03,3.7977800e-02
-11.80496251977155,1.000438388218394,0.0016671689365571722,1483.104127479828,1.2949457e-04,184067,1659.51758,1928.39312,5.8663325e+03,9.7363510e+00,9.3963824e+02,3.3978407e+00,6.5965410e+03,1.0992729e+01,0,,,,,1659.51758,1.1382663e-03,1928.39312,1.1262333e-03,3.1856962e-03,3.9741896e-02
-11.803573623111982,1.0007706828808816,0.0016654942489436955,1483.1055163765975,1.2950301e-04,184068,1659.51212,1928.38828,5.8687856e+03,9.7266045e+00,9.3276416e+02,3.3744462e+00,6.5987554e+03,1.0981726e+01,0,,,,,1659.51212,1.1364841e-03,1928.38828,1.1253087e-03,-2.1173260e-03,3.4549389e-02
-11.802184726452413,1.000460089499786,0.0016656504311388552,1483.106905273353,1.2951143e-04,184069,1659.51488,1928.39480,5.8658335e+03,9.7274532e+00,9.3889301e+02,3.3861117e+00,6.5966646e+03,1.0982684e+01,0,,,,,1659.51488,1.1384592e-03,1928.39480,1.1242790e-03,-7.3317997e-04,4.2593878e-02
-11.800795829792845,1.0027516787098814,0.0016657330838557858,1483.1082941701227,1.2951987e-04,184070,1659.51589,1928.38914,5.8771914e+03,9.7279329e+00,9.3514008e+02,3.3769050e+00,6.6117725e+03,1.0983226e+01,0,,,,,1659.51589,1.1355055e-03,1928.38914,1.1216978e-03,1.7572046e-03,3.6915358e-02
-11.799406932780062,1.0023362882152769,0.0016671415877534742,1483.1096830668778,1.2952830e-04,184071,1659.51877,1928.38895,5.8794121e+03,9.7362881e+00,9.4014435e+02,3.3886833e+00,6.6091211e+03,1.0992659e+01,0,,,,,1659.51877,1.1360317e-03,1928.38895,1.1224522e-03,2.5246476e-03,3.4939852e-02
-11.798018036120494,0.9997355621385111,0.0016659340685775317,1483.1110719636333,1.2953673e-04,184072,1659.51612,1928.39601,5.8588213e+03,9.7291975e+00,9.3801080e+02,3.3846049e+00,6.5919468e+03,1.0984653e+01,0,,,,,1659.51612,1.1388188e-03,1928.39601,1.1279065e-03,2.9629676e-03,4.2407803e-02
-11.796629139460926,1.0024598842594958,0.0016677049442816669,1483.112460860403,1.2954517e-04,184073,1659.51725,1928.39306,5.8783965e+03,9.7394857e+00,9.4724213e+02,3.3877983e+00,6.6098735e+03,1.0996269e+01,0,,,,,1659.51725,1.1368996e-03,1928.39306,1.1233520e-03,2.7037619e-03,3.9223995e-02
-11.795240242448145,0.9997559947941473,0.0016650905623794955,1483.1138497571585,1.2955359e-04,184074,1659.51468,1928.39003,5.8607236e+03,9.7242365e+00,9.3375732e+02,3.3791637e+00,6.5920586e+03,1.0979053e+01,0,,,,,1659.51468,1.1397942e-03,1928.39003,1.1241821e-03,-4.0569549e-04,3.7321746e-02
-11.793851345788577,0.999968267814983,0.0016680161677484885,1483.115238653914,1.2956202e-04,184075,1659.52088,1928.39086,5.8656162e+03,9.7411451e+00,9.4637787e+02,3.3924856e+00,6.5933379e+03,1.0998143e+01,0,,,,,1659.52088,1.1385931e-03,1928.39086,1.1264061e-03,4.3195258e-03,3.8375150e-02
-11.792462449129008,0.999007870401879,0.0016638224096984264,1483.1166275506685,1.2957044e-04,184076,1659.51401,1928.38812,5.8573818e+03,9.7166586e+00,9.3977783e+02,3.3766794e+00,6.5870083e+03,1.0970496e+01,0,,,,,1659.51401,1.1396775e-03,1928.38812,1.1238665e-03,-8.9376600e-04,3.4667186e-02
-11.79107355246944,0.9981376552570271,0.0016661479025073531,1483.1180164474242,1.2957887e-04,184077,1659.51571,1928.38881,5.8525518e+03,9.7301455e+00,9.4093506e+02,3.3823256e+00,6.5812070e+03,1.0985723e+01,0,,,,,1659.51571,1.1414498e-03,1928.38881,1.1288828e-03,-9.2322513e-04,3.4495540e-02
-11.789684655456659,0.9972718630349674,0.0016638904611126016,1483.1194053441798,1.2958729e-04,184078,1659.51664,1928.39677,5.8482822e+03,9.7169647e+00,9.3465320e+02,3.3840954e+00,6.5755010e+03,1.0970843e+01,0,,,,,1659.51664,1.1408997e-03,1928.39677,1.1254594e-03,1.5682265e-03,4.3060239e-02
-11.788295758797089,0.9986016247313916,0.0016658255047912866,1483.120794240934,1.2959572e-04,184079,1659.51891,1928.38984,5.8553286e+03,9.7282267e+00,9.3947070e+02,3.3854427e+00,6.5842422e+03,1.0983558e+01,0,,,,,1659.51891,1.1412866e-03,1928.38984,1.1273513e-03,5.6402744e-03,3.6405418e-02
-11.78690686213752,1.001856315352174,0.0016664241933245071,1483.1221831376897,1.2960414e-04,184080,1659.51383,1928.39284,5.8762378e+03,9.7317362e+00,9.3723578e+02,3.3832970e+00,6.6057109e+03,1.0987520e+01,0,,,,,1659.51383,1.1360168e-03,1928.39284,1.1227865e-03,-8.6292316e-04,4.0488027e-02
-11.785517965477952,0.9999523468122636,0.0016646306148203898,1483.1235720344455,1.2961257e-04,184081,1659.51426,1928.39065,5.8633535e+03,9.7212849e+00,9.3934406e+02,3.3743911e+00,6.5931729e+03,1.0975720e+01,0,,,,,1659.51426,1.1380964e-03,1928.39065,1.1257292e-03,-3.6940601e-04,3.7587963e-02
-11.784129068465171,0.9984886305833565,0.0016647909019196214,1483.1249609311997,1.2962100e-04,184082,1659.51711,1928.39644,5.8518257e+03,9.7223015e+00,9.3877075e+02,3.3899326e+00,6.5835767e+03,1.0976869e+01,0,,,,,1659.51711,1.1406955e-03,1928.39644,1.1274101e-03,3.4832098e-03,4.2283036e-02
-11.782740171805603,0.9969814285629214,0.0016628093019244432,1483.1263498279552,1.2962942e-04,184083,1659.51519,1928.38399,5.8428394e+03,9.7106514e+00,9.4089197e+02,3.3769896e+00,6.5735859e+03,1.0963715e+01,0,,,,,1659.51519,1.1405025e-03,1928.38399,1.1277893e-03,-5.2005602e-05,3.0306157e-02
-11.781351275146035,0.9993902454426977,0.001667698333541027,1483.127738724711,1.2963785e-04,184084,1659.51298,1928.39114,5.8609722e+03,9.7391787e+00,9.4197253e+02,3.3886483e+00,6.5894526e+03,1.0995924e+01,0,,,,,1659.51298,1.1404486e-03,1928.39114,1.1293381e-03,-1.9274047e-03,3.8387425e-02
-11.779962378133254,1.0016862906496302,0.0016661650879715843,1483.1291276214652,1.2964627e-04,184085,1659.51967,1928.39334,5.8733564e+03,9.7301626e+00,9.3710541e+02,3.3757329e+00,6.6045488e+03,1.0985744e+01,0,,,,,1659.51967,1.1369169e-03,1928.39334,1.1230870e-03,5.0095604e-03,4.2287838e-02
-11.778573481473686,0.9995485891568139,0.0016645894616922658,1483.130516518221,1.2965470e-04,184086,1659.51819,1928.39341,5.8644097e+03,9.7208872e+00,9.3825653e+02,3.3757989e+00,6.5904033e+03,1.0975270e+01,0,,,,,1659.51819,1.1362032e-03,1928.39341,1.1244023e-03,1.8137529e-03,4.0475726e-02
-11.777184584814115,0.999085336000099,0.0016642725005849746,1483.131905414962,1.2966311e-04,184087,1659.51624,1928.39024,5.8575088e+03,9.7189865e+00,9.3684344e+02,3.3782465e+00,6.5873159e+03,1.0973125e+01,0,,,,,1659.51624,1.1374386e-03,1928.39024,1.1256386e-03,4.8543242e-04,3.7131160e-02
-11.775795688154547,1.0015054370021585,0.0016652856269628183,1483.133294311716,1.2967153e-04,184088,1659.51510,1928.39450,5.8711353e+03,9.7249088e+00,9.3483459e+02,3.3770137e+00,6.6032769e+03,1.0979813e+01,0,,,,,1659.51510,1.1379806e-03,1928.39450,1.1220673e-03,2.5126662e-03,4.1092496e-02
-11.774406791141766,1.00258140319131,0.0016665888581256423,1483.1346832084719,1.2967996e-04,184089,1659.51533,1928.38867,5.8800874e+03,9.7325296e+00,9.3783911e+02,3.3786995e+00,6.6103779e+03,1.0988417e+01,0,,,,,1659.51533,1.1366020e-03,1928.38867,1.1229391e-03,-8.7314029e-04,3.6614023e-02
-11.773017894482198,0.9997578730099425,0.0016653470131439293,1483.136072105213,1.2968837e-04,184090,1659.51762,1928.39113,5.8599028e+03,9.7253380e+00,9.4070886e+02,3.3851326e+00,6.5918013e+03,1.0980295e+01,0,,,,,1659.51762,1.1399303e-03,1928.39113,1.1254698e-03,4.4273692e-03,3.7903640e-02
-11.77162899782263,0.9983599768973037,0.001665219365077398,1483.1374610019673,1.2969680e-04,184091,1659.51088,1928.38912,5.8536938e+03,9.7246399e+00,9.4027032e+02,3.3800578e+00,6.5826167e+03,1.0979507e+01,0,,,,,1659.51088,1.1383073e-03,1928.38912,1.1281840e-03,-4.2678276e-03,3.6896832e-02
-11.770240101163061,0.9986754938015813,0.0016647828223943812,1483.1388498987083,1.2970521e-04,184092,1659.52035,1928.39272,5.8568022e+03,9.7220869e+00,9.4110229e+02,3.3877158e+00,6.5846948e+03,1.0976625e+01,0,,,,,1659.52035,1.1391164e-03,1928.39272,1.1251752e-03,4.5952084e-03,3.9296202e-02
-11.76885120415028,1.0022722730083116,0.0016653089486952258,1483.140238795464,1.2971363e-04,184093,1659.51418,1928.38458,5.8764277e+03,9.7251778e+00,9.3550513e+02,3.3743207e+00,6.6084229e+03,1.0980116e+01,0,,,,,1659.51418,1.1357618e-03,1928.38458,1.1202490e-03,-2.7667987e-04,3.2786071e-02
-11.767462307490712,1.002717863486392,0.0016666291713751274,1483.1416276922039,1.2972204e-04,184094,1659.51587,1928.39369,5.8818838e+03,9.7328672e+00,9.4015332e+02,3.3759818e+00,6.6113467e+03,1.0988797e+01,0,,,,,1659.51587,1.1341634e-03,1928.39369,1.1224843e-03,5.9802493e-04,4.0604006e-02
-11.766073410831142,1.00056314919971,0.0016659192552389763,1483.1430165889594,1.2973047e-04,184095,1659.51529,1928.39486,5.8683081e+03,9.7286758e+00,9.3651038e+02,3.3822069e+00,6.5971089e+03,1.0984065e+01,0,,,,,1659.51529,1.1361464e-03,1928.39486,1.1251983e-03,-4.6617305e-04,4.3756548e-02
-11.764684514171574,0.9995518385202518,0.0016644202070736614,1483.1444054857004,1.2973888e-04,184096,1659.51467,1928.39503,5.8612881e+03,9.7197752e+00,9.3260870e+02,3.3752458e+00,6.5903418e+03,1.0974016e+01,0,,,,,1659.51467,1.1389771e-03,1928.39503,1.1265315e-03,8.7369792e-04,4.1232254e-02
-11.763295617158793,1.001239793096689,0.0016664394702211249,1483.1457943824403,1.2974729e-04,184097,1659.52091,1928.38801,5.8699922e+03,9.7316055e+00,9.3938098e+02,3.3831649e+00,6.6014966e+03,1.0987372e+01,0,,,,,1659.52091,1.1376827e-03,1928.38801,1.1229842e-03,6.0958457e-03,3.3416487e-02
-11.761906720499224,0.9971889678014376,0.001663424227376226,1483.147183279196,1.2975572e-04,184098,1659.51170,1928.38865,5.8471104e+03,9.7141495e+00,9.3668134e+02,3.3803961e+00,6.5748906e+03,1.0967663e+01,0,,,,,1659.51170,1.1397470e-03,1928.38865,1.1267781e-03,-1.6349807e-03,3.5054177e-02
-11.760517823839656,0.9973045135965517,0.0016630379622887756,1483.148572175937,1.2976413e-04,184099,1659.52060,1928.39341,5.8495190e+03,9.7117949e+00,9.3666833e+02,3.3750503e+00,6.5755864e+03,1.0965006e+01,0,,,,,1659.52060,1.1387905e-03,1928.39341,1.1273967e-03,5.2463654e-03,4.0435135e-02
-11.759128927180088,1.0017635061722145,0.0016667810270511788,1483.1499610726767,1.2977254e-04,184100,1659.51466,1928.39177,5.8734448e+03,9.7336617e+00,9.3862762e+02,3.3824387e+00,6.6049912e+03,1.0989694e+01,0,,,,,1659.51466,1.1380404e-03,1928.39177,1.1247575e-03,1.5316999e-03,3.9379321e-02
-11.75774003052052,1.0025515072102396,0.0016666171035562727,1483.1513499694177,1.2978095e-04,184101,1659.51697,1928.38665,5.8764243e+03,9.7327490e+00,9.4072473e+02,3.3843904e+00,6.6102168e+03,1.0988663e+01,0,,,,,1659.51697,1.1360529e-03,1928.38665,1.1244075e-03,-1.0912145e-03,3.2102890e-02
-11.756351133507739,0.9986791917974486,0.0016649629045258033,1483.1527388661589,1.2978936e-04,184102,1659.51702,1928.39956,5.8523545e+03,9.7230701e+00,9.4308539e+02,3.3874052e+00,6.5846729e+03,1.0977736e+01,0,,,,,1659.51702,1.1375645e-03,1928.39956,1.1281325e-03,2.7485080e-03,4.7225852e-02
