time,flux,flux_err,timecorr,cadenceno,centroid_col,centroid_row,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
1354.7156916335382,0.999753605571032,0.0005429485906260564,3.3024435e-03,91625,1638.62986,468.00670,45797.3203125,24.591707229614258,2.1103198e+03,7.5122662e+00,47744.00390625,25.92892837524414,0,,,,,1638.62986,5.5657438e-04,468.00670,5.7841936e-04,-4.7119346e-02,2.9423967e-02
1354.7170805623912,0.9991738120526737,0.0005429434845287631,3.3024841e-03,91626,1638.62726,468.00642,45774.609375,24.59148406982422,2.1133137e+03,7.5201831e+00,47716.3359375,25.928695678710938,0,,,,,1638.62726,5.5634929e-04,468.00642,5.7867460e-04,-4.9627446e-02,2.7702579e-02
1354.718469491245,1.0003831614947885,0.0005431180729422283,3.3025246e-03,91627,1638.63160,468.00706,45832.88671875,24.599403381347656,2.1168867e+03,7.5192485e+00,47774.109375,25.937044143676758,0,,,,,1638.63160,5.5631087e-04,468.00706,5.7833287e-04,-4.5794751e-02,2.9570783e-02
1354.7198584200994,1.0009245727929972,0.0005430431647367425,3.3025651e-03,91628,1638.63399,468.00732,45860.078125,24.596019744873047,2.0999292e+03,7.5004592e+00,47799.984375,25.9334774017334,0,,,,,1638.63399,5.5616233e-04,468.00732,5.7768892e-04,-4.2832907e-02,2.8160283e-02
1354.721247348721,1.0001601177312627,0.0005428945742512065,3.3026054e-03,91629,1638.62707,468.01077,45810.35546875,24.58930015563965,2.1097625e+03,7.5053205e+00,47763.49609375,25.9263916015625,0,,,,,1638.62707,5.5602874e-04,468.01077,5.7824230e-04,-5.1343851e-02,3.2804888e-02
1354.7226362775752,1.0011697531147097,0.000543193632721717,3.3026459e-03,91630,1638.62966,468.00250,45868.3046875,24.602855682373047,2.0951741e+03,7.5013127e+00,47811.73046875,25.940683364868164,0,,,,,1638.62966,5.5587309e-04,468.00250,5.7819765e-04,-4.7604360e-02,2.1968497e-02
1354.7240252064282,1.000212609500506,0.0005429679313940265,3.3026864e-03,91631,1638.62805,468.00768,45820.98046875,24.592641830444336,2.0980591e+03,7.5124478e+00,47766.0390625,25.929914474487305,0,,,,,1638.62805,5.5635598e-04,468.00768,5.7826116e-04,-4.9650989e-02,2.9993832e-02
1354.725414135282,1.0006877289374005,0.0005432868918785297,3.3027269e-03,91632,1638.62764,468.00282,45851.3828125,24.60709571838379,2.1068062e+03,7.5340586e+00,47788.74609375,25.94515609741211,0,,,,,1638.62764,5.5635109e-04,468.00282,5.7797611e-04,-4.8966192e-02,2.4586692e-02
1354.7268030641364,1.0003338555360552,0.0005430959504413084,3.3027674e-03,91633,1638.63130,468.00662,45828.515625,24.59845733642578,2.1154456e+03,7.5165329e+00,47771.86328125,25.936046600341797,0,,,,,1638.63130,5.5626588e-04,468.00662,5.7820173e-04,-4.6334561e-02,2.9019589e-02
1354.728191992757,0.9999499746018996,0.0005430034262737245,3.3028077e-03,91634,1638.63033,468.00172,45809.58203125,24.59427261352539,2.1157732e+03,7.5118551e+00,47753.546875,25.931636810302734,0,,,,,1638.63033,5.5655593e-04,468.00172,5.7850714e-04,-4.6383217e-02,2.2370672e-02
1354.729580921611,1.0000513197088823,0.0005428939740082447,3.3028482e-03,91635,1638.62875,468.00887,45807.17578125,24.589324951171875,2.1031106e+03,7.5044041e+00,47758.40234375,25.92641830444336,0,,,,,1638.62875,5.5620668e-04,468.00887,5.7823159e-04,-4.8074976e-02,3.2760140e-02
1354.7309698504644,1.0006958019956151,0.0005429336620294658,3.3028887e-03,91636,1638.62744,467.99833,45843.51953125,24.59113121032715,2.0973044e+03,7.4933605e+00,47789.1953125,25.928321838378906,0,,,,,1638.62744,5.5637315e-04,467.99833,5.7815114e-04,-4.9408589e-02,1.9700401e-02
1354.7323587790859,1.0000875071818498,0.0005428690742527777,3.3029290e-03,91637,1638.63346,468.01201,45817.85546875,24.588212966918945,2.0923831e+03,7.5052686e+00,47760.16015625,25.92524528503418,0,,,,,1638.63346,5.5646966e-04,468.01201,5.7804398e-04,-4.4079181e-02,3.4109030e-02
1354.7337477079402,0.9998007642533047,0.0005427709036145134,3.3029695e-03,91638,1638.62747,467.99980,45808.41796875,24.58377456665039,2.1043215e+03,7.4908504e+00,47746.48046875,25.920564651489258,0,,,,,1638.62747,5.5630546e-04,467.99980,5.7830295e-04,-4.9803972e-02,2.0211410e-02
1354.735136636794,0.9997636742421502,0.0005429231994964392,3.3030100e-03,91639,1638.63202,468.00941,45803.4609375,24.590679168701172,2.1114612e+03,7.5155811e+00,47744.72265625,25.927845001220703,0,,,,,1638.63202,5.5656099e-04,468.00941,5.7804229e-04,-4.4727989e-02,3.2751076e-02
1354.7365255654147,0.9999990580110197,0.000542790014381571,3.3030503e-03,91640,1638.62851,468.00282,45817.92578125,24.584651947021484,2.0962446e+03,7.4928780e+00,47755.9765625,25.921491622924805,0,,,,,1638.62851,5.5609428e-04,468.00282,5.7792023e-04,-4.8676606e-02,2.3697296e-02
1354.7379144942686,1.000215067409428,0.0005430493202711183,3.3030908e-03,91641,1638.63132,468.00805,45831.12890625,24.596403121948242,2.1074583e+03,7.5042810e+00,47766.3046875,25.933881759643555,0,,,,,1638.63132,5.5628683e-04,468.00805,5.7828974e-04,-4.5836017e-02,2.8634643e-02
1354.739303423123,1.0004775481805128,0.0005432067867027672,3.3031313e-03,91642,1638.63128,468.00456,45834.41015625,24.603540420532227,2.1160078e+03,7.5228224e+00,47778.8515625,25.941408157348633,0,,,,,1638.63128,5.5648934e-04,468.00456,5.7838007e-04,-4.6760757e-02,2.6645800e-02
1354.7406923517444,1.0011652971440443,0.0005431219868000441,3.3031716e-03,91643,1638.62889,468.00466,45863.75390625,24.599706649780273,2.0937415e+03,7.5051999e+00,47811.70703125,25.93736457824707,0,,,,,1638.62889,5.5564963e-04,468.00466,5.7791435e-04,-4.8580188e-02,2.7060846e-02
1354.7420812805979,1.000200207676124,0.0005434557580232379,3.3032121e-03,91644,1638.63174,468.00314,45825.00390625,24.61482810974121,2.1115811e+03,7.5723743e+00,47765.62890625,25.953310012817383,0,,,,,1638.63174,5.5661151e-04,468.00314,5.7846506e-04,-4.4987563e-02,2.3836520e-02
1354.743470209219,1.000377245775884,0.0005430339219686713,3.3032524e-03,91645,1638.63142,468.00689,45829.63671875,24.59572982788086,2.1197866e+03,7.5072317e+00,47774.09375,25.933170318603516,0,,,,,1638.63142,5.5646361e-04,468.00689,5.7772046e-04,-4.5511752e-02,2.8608518e-02
1354.7448591380723,1.0008081077367437,0.0005431157678245926,3.3032929e-03,91646,1638.62843,468.00398,45849.25390625,24.599441528320312,2.1001772e+03,7.5022535e+00,47794.6796875,25.937084197998047,0,,,,,1638.62843,5.5604323e-04,468.00398,5.7812216e-04,-4.8793234e-02,2.5051907e-02
1354.7462480666934,0.9994457707524708,0.0005428545406092696,3.3033332e-03,91647,1638.63533,468.00109,45798.17578125,24.58761215209961,2.1196111e+03,7.5088034e+00,47729.62890625,25.92461395263672,0,,,,,1638.63533,5.5690535e-04,468.00109,5.7820411e-04,-4.1513417e-02,2.3360990e-02
1354.7476369955477,1.0002119366005495,0.0005430090884897972,3.3033737e-03,91648,1638.63180,468.01181,45819.84375,24.59461784362793,2.0987161e+03,7.5038004e+00,47766.2265625,25.93199920654297,0,,,,,1638.63180,5.5658811e-04,468.01181,5.7842658e-04,-4.4789955e-02,3.3935670e-02
1354.7490259244014,1.0001563928651684,0.0005429570361908159,3.3034142e-03,91649,1638.63193,468.00061,45826.921875,24.59226417541504,2.1115933e+03,7.5077243e+00,47763.58203125,25.92951774597168,0,,,,,1638.63193,5.5617519e-04,468.00061,5.7811092e-04,-4.6001676e-02,1.9425083e-02
1354.7504148530222,1.000937467963013,0.0005430963794811758,3.3034545e-03,91650,1638.63012,468.00025,45853.87109375,24.59857749938965,2.1077000e+03,7.5069818e+00,47800.890625,25.936176300048828,0,,,,,1638.63012,5.5642513e-04,468.00025,5.7813944e-04,-4.7518559e-02,2.2072868e-02
1354.7518037818766,1.0003946076383898,0.0005430244897025442,3.3034950e-03,91651,1638.63247,468.00948,45835.6953125,24.595325469970703,2.1113840e+03,7.5043888e+00,47774.97265625,25.93274688720703,0,,,,,1638.63247,5.5633119e-04,468.00948,5.7784433e-04,-4.4327237e-02,3.0674772e-02
1354.7531927104976,0.9997859950600974,0.0005428865464571777,3.3035353e-03,91652,1638.63139,468.00113,45808.62890625,24.589080810546875,2.1042871e+03,7.4997225e+00,47745.9140625,25.926162719726562,0,,,,,1638.63139,5.5651064e-04,468.00113,5.7838165e-04,-4.5896564e-02,2.2950310e-02
1354.7545816391191,1.0010222975078442,0.0005431150129227185,3.3035756e-03,91653,1638.62798,468.00236,45863.48828125,24.59943389892578,2.1027654e+03,7.4985542e+00,47804.9609375,25.937076568603516,0,,,,,1638.62798,5.5585231e-04,468.00236,5.7787914e-04,-4.9387500e-02,2.4531942e-02
1354.7559705679726,1.0011042275692488,0.0005429938965329958,3.3036161e-03,91654,1638.63104,468.00068,45866.328125,24.593948364257812,2.1008330e+03,7.4898839e+00,47808.87890625,25.93129539489746,0,,,,,1638.63104,5.5635645e-04,468.00068,5.7768536e-04,-4.5705631e-02,2.1511398e-02
1354.7573594965936,1.0001157080686056,0.0005431541589349455,3.3036564e-03,91655,1638.63221,468.01124,45819.265625,24.601213455200195,2.1232468e+03,7.5196609e+00,47761.67578125,25.93895149230957,0,,,,,1638.63221,5.5702723e-04,468.01124,5.7833391e-04,-4.5194492e-02,3.2909498e-02
1354.758748425448,0.9989685982074796,0.0005427753264669862,3.3036969e-03,91656,1638.63508,468.00070,45781.5078125,24.584056854248047,2.1162505e+03,7.5084977e+00,47706.8984375,25.920862197875977,0,,,,,1638.63508,5.5679347e-04,468.00070,5.7864911e-04,-4.0779520e-02,2.1747801e-02
1354.7601373540685,1.0009887943394835,0.00054316848742707,3.3037371e-03,91657,1638.63173,468.01037,45858.4296875,24.601865768432617,2.1031243e+03,7.5079618e+00,47803.37890625,25.939640045166016,0,,,,,1638.63173,5.5666064e-04,468.01037,5.7771709e-04,-4.5262422e-02,3.3206910e-02
1354.7615262826896,0.9998888217138752,0.0005432794832186889,3.3037774e-03,91658,1638.62926,467.99549,45811.19921875,24.60689353942871,2.1083850e+03,7.5499449e+00,47750.8515625,25.944942474365234,0,,,,,1638.62926,5.5650814e-04,467.99549,5.7908910e-04,-4.6980675e-02,1.6648896e-02
1354.762915211543,1.0001923934484855,0.0005429172042614818,3.3038179e-03,91659,1638.63175,468.01189,45817.8046875,24.590486526489258,2.1069202e+03,7.5039320e+00,47765.3515625,25.927642822265625,0,,,,,1638.63175,5.5666099e-04,468.01189,5.7823700e-04,-4.5115791e-02,3.4132358e-02
1354.764304140164,1.000655805388328,0.0005429784480414177,3.3038582e-03,91660,1638.63264,468.00359,45850.28515625,24.59326171875,2.1045708e+03,7.4896374e+00,47787.484375,25.93056869506836,0,,,,,1638.63264,5.5630138e-04,468.00359,5.7821203e-04,-4.3477736e-02,2.4380796e-02
1354.7656930690184,1.0003378341965068,0.0005430503218612268,3.3038987e-03,91661,1638.63567,468.01017,45827.3671875,24.59651756286621,2.1207815e+03,7.5089116e+00,47772.30078125,25.934001922607422,0,,,,,1638.63567,5.5629399e-04,468.01017,5.7765184e-04,-4.1762225e-02,3.3670083e-02
1354.76708199764,0.9999166482236223,0.0005429626842410577,3.3039390e-03,91662,1638.63223,468.00140,45813.8515625,24.592548370361328,2.1052673e+03,7.5138726e+00,47752.1875,25.92981719970703,0,,,,,1638.63223,5.5617775e-04,468.00140,5.7876995e-04,-4.5074459e-02,2.3628950e-02
1354.7684709262605,0.9997574653340178,0.0005427301529765161,3.3039793e-03,91663,1638.63019,467.99978,45804.3671875,24.58201789855957,2.1034968e+03,7.4978857e+00,47744.5859375,25.918712615966797,0,,,,,1638.63019,5.5638974e-04,467.99978,5.7816395e-04,-4.6698023e-02,1.9827893e-02
1354.7698598548816,1.000545324640403,0.0005431334617859781,3.3040196e-03,91664,1638.63584,468.00163,45849.04296875,24.600284576416016,2.1105295e+03,7.5135093e+00,47782.2109375,25.937973022460938,0,,,,,1638.63584,5.5666373e-04,468.00163,5.7805073e-04,-4.0512983e-02,2.3134038e-02
1354.771248783735,1.0003813385948526,0.0005429975161565571,3.3040601e-03,91665,1638.63324,468.01003,45832.58203125,24.594125747680664,2.1100969e+03,7.5036154e+00,47774.37890625,25.931480407714844,0,,,,,1638.63324,5.5657368e-04,468.01003,5.7800330e-04,-4.2098962e-02,3.3268102e-02
1354.7726377123565,1.0003440655103504,0.0005433353768169584,3.3041004e-03,91666,1638.63623,468.00503,45835.6328125,24.60942840576172,2.1085823e+03,7.5427570e+00,47772.59765625,25.947614669799805,0,,,,,1638.63623,5.5642554e-04,468.00503,5.7824800e-04,-3.9988693e-02,2.6827121e-02
1354.774026640978,1.000090454134365,0.000542878650962875,3.3041406e-03,91667,1638.63012,468.00851,45815.2734375,24.588741302490234,2.1022693e+03,7.4999423e+00,47760.484375,25.92580223083496,0,,,,,1638.63012,5.5602717e-04,468.00851,5.7788915e-04,-4.8149601e-02,3.2995038e-02
1354.775415569832,1.0005625458183038,0.0005430082804070021,3.3041812e-03,91668,1638.63123,468.00138,45847.40625,24.5946102142334,2.1042251e+03,7.5017462e+00,47783.02734375,25.931991577148438,0,,,,,1638.63123,5.5637502e-04,468.00138,5.7793100e-04,-4.5867793e-02,2.3352722e-02
1354.7768044984525,0.9994690786508673,0.0005428004687198585,3.3042214e-03,91669,1638.63458,468.00455,45797.1171875,24.58519744873047,2.1045029e+03,7.5047250e+00,47730.8046875,25.92206573486328,0,,,,,1638.63458,5.5668852e-04,468.00455,5.7856529e-04,-4.1002110e-02,2.4415707e-02
1354.7781934270736,1.0002107100963302,0.000542940414891841,3.3042617e-03,91670,1638.63020,468.00182,45825.66796875,24.59153175354004,2.1054146e+03,7.5053368e+00,47766.21875,25.928747177124023,0,,,,,1638.63020,5.5609044e-04,468.00182,5.7842903e-04,-4.7052745e-02,2.4379233e-02
1354.779582355695,1.0005799370286415,0.0005430458197524514,3.3043020e-03,91671,1638.63556,468.00657,45847.48046875,24.596303939819336,2.1034766e+03,7.5025506e+00,47783.84765625,25.933778762817383,0,,,,,1638.63556,5.5640010e-04,468.00657,5.7806086e-04,-4.1227836e-02,2.9107185e-02
1354.7809712843161,0.9998856542028071,0.0005432043469161088,3.3043423e-03,91672,1638.63150,468.00347,45810.62109375,24.603355407714844,2.1115559e+03,7.5507984e+00,47750.44140625,25.941213607788086,0,,,,,1638.63150,5.5628916e-04,468.00347,5.7857676e-04,-4.5371864e-02,2.4546094e-02
1354.7823602129363,1.000362027580762,0.0005429311736216915,3.3043826e-03,91673,1638.63474,468.00973,45832.59765625,24.591049194335938,2.1050615e+03,7.4978361e+00,47773.31640625,25.92823600769043,0,,,,,1638.63474,5.5632938e-04,468.00973,5.7793304e-04,-4.2395502e-02,3.2330204e-02
1354.7837491417906,0.9993575350905313,0.0005428898875208736,3.3044231e-03,91674,1638.62904,467.99533,45792.45703125,24.589147567749023,2.1063606e+03,7.5174956e+00,47725.28515625,25.926231384277344,0,,,,,1638.62904,5.5626797e-04,467.99533,5.7864474e-04,-4.8974417e-02,1.5313976e-02
1354.7851380704121,0.9986403037215089,0.0005426261389710054,3.3044633e-03,91675,1638.63730,468.00823,45757.05859375,24.577205657958984,2.1106848e+03,7.5029702e+00,47691.0390625,25.913639068603516,0,,,,,1638.63730,5.5700127e-04,468.00823,5.7888520e-04,-4.0019959e-02,3.0278089e-02
1354.7865269990336,1.0008185846971271,0.0005432893899955073,3.3045036e-03,91676,1638.62941,468.00637,45851.9375,24.607160568237305,2.1082507e+03,7.5326772e+00,47794.8984375,25.945222854614258,0,,,,,1638.62941,5.5623637e-04,468.00637,5.7811249e-04,-4.7289141e-02,2.9218297e-02
1354.7879159276542,1.0003450124751074,0.0005429471714991214,3.3045439e-03,91677,1638.62991,467.99689,45837.42578125,24.591691970825195,2.1072571e+03,7.5075841e+00,47772.34375,25.928913116455078,0,,,,,1638.62991,5.5597891e-04,467.99689,5.7822088e-04,-4.6917085e-02,1.7791828e-02
1354.7893048562744,0.9999098217690278,0.0005429587585291068,3.3045842e-03,91678,1638.63457,468.00771,45816.50390625,24.592151641845703,2.1112988e+03,7.5055385e+00,47751.4375,25.929399490356445,0,,,,,1638.63457,5.5618963e-04,468.00771,5.7846203e-04,-4.2042367e-02,3.0270757e-02
1354.790693784896,1.0007025702903127,0.0005430267853456511,3.3046245e-03,91679,1638.63396,468.00511,45850.87890625,24.595314025878906,2.1006626e+03,7.4970646e+00,47789.453125,25.9327335357666,0,,,,,1638.63396,5.5678753e-04,468.00511,5.7796773e-04,-4.1463468e-02,2.7107658e-02
1354.7920827135174,1.0011524650364825,0.0005431345772686408,3.3046647e-03,91680,1638.63199,468.00181,45864.6875,24.60005760192871,2.1091013e+03,7.5081720e+00,47810.66796875,25.937734603881836,0,,,,,1638.63199,5.5593497e-04,468.00181,5.7785306e-04,-4.5161311e-02,2.2731472e-02
1354.7934716421385,1.0002172848165072,0.0005430546960300817,3.3047050e-03,91681,1638.63130,467.99980,45825.578125,24.596296310424805,2.1027109e+03,7.5233984e+00,47765.73046875,25.93376922607422,0,,,,,1638.63130,5.5631995e-04,467.99980,5.7845924e-04,-4.5276325e-02,1.9966941e-02
1354.794860570759,1.0003487816567638,0.0005429392208656372,3.3047453e-03,91682,1638.63493,468.00002,45830.84375,24.591026306152344,2.0969834e+03,7.5091739e+00,47771.93359375,25.928213119506836,0,,,,,1638.63493,5.5644452e-04,468.00002,5.7814125e-04,-4.2247690e-02,2.1586202e-02
1354.79624949938,0.9998891709544903,0.0005429849136629673,3.3047856e-03,91683,1638.63066,468.00692,45805.921875,24.593027114868164,2.1122800e+03,7.5090857e+00,47749.84765625,25.930320739746094,0,,,,,1638.63066,5.5642752e-04,468.00692,5.7862053e-04,-4.7075327e-02,2.9708410e-02
1354.7976384280016,1.0003480059102032,0.0005432093392491969,3.3048259e-03,91684,1638.63347,468.00556,45839.40625,24.603107452392578,2.1118455e+03,7.5088410e+00,47771.59765625,25.940950393676758,0,,,,,1638.63347,5.5656751e-04,468.00556,5.7844736e-04,-4.2889610e-02,2.7162902e-02
1354.7990273566231,1.0001129549357257,0.0005428595263408911,3.3048661e-03,91685,1638.63652,468.01006,45819.62890625,24.58722686767578,2.1014014e+03,7.4949489e+00,47760.296875,25.924203872680664,0,,,,,1638.63652,5.5623520e-04,468.01006,5.7826523e-04,-4.0452428e-02,3.2257672e-02
1354.8004162852433,0.9999162274334739,0.0005429405113724469,3.3049064e-03,91686,1638.62408,467.99193,45804.5390625,24.5908260345459,2.0972334e+03,7.5232291e+00,47750.7734375,25.928001403808594,0,,,,,1638.62408,5.5609713e-04,467.99193,5.7906046e-04,-5.3308107e-02,1.0703917e-02
1354.8018052138639,1.0005242741316458,0.0005431137036774176,3.3049467e-03,91687,1638.63631,468.01184,45839.65625,24.598567962646484,2.1008804e+03,7.4970751e+00,47779.609375,25.9361629486084,0,,,,,1638.63631,5.5638922e-04,468.01184,5.7838357e-04,-4.0104214e-02,3.4144878e-02
1354.8031941424854,1.0005834184307816,0.0005431249427641513,3.3049870e-03,91688,1638.63186,467.99400,45853.28125,24.599050521850586,2.1124666e+03,7.5113459e+00,47782.38671875,25.936674118041992,0,,,,,1638.63186,5.5641838e-04,467.99400,5.7888211e-04,-4.4400323e-02,1.3876148e-02
1354.804583071107,0.9996518627726564,0.0005428581063076001,3.3050273e-03,91689,1638.63453,468.00882,45800.953125,24.587007522583008,2.1089949e+03,7.5021591e+00,47737.984375,25.92397689819336,0,,,,,1638.63453,5.5655581e-04,468.00882,5.7853258e-04,-4.2631768e-02,3.0036012e-02
1354.8059719997284,1.000288854911328,0.0005431568198915913,3.3050675e-03,91690,1638.63408,468.00213,45833.5703125,24.600528717041016,2.1110991e+03,7.5287647e+00,47768.3828125,25.938230514526367,0,,,,,1638.63408,5.5662112e-04,468.00213,5.7825452e-04,-4.3275058e-02,2.2946348e-02
1354.8073609283485,1.0004594536181555,0.0005429999019046275,3.3051078e-03,91691,1638.62894,468.00600,45834.7890625,24.593427658081055,2.1089565e+03,7.4968276e+00,47776.54296875,25.930744171142578,0,,,,,1638.62894,5.5645994e-04,468.00600,5.7864713e-04,-4.8261005e-02,2.5465606e-02
1354.8087498569696,0.9999992600638399,0.0005430398060077556,3.3051481e-03,91692,1638.64071,467.99190,45836.6484375,24.59518051147461,2.1072703e+03,7.5054264e+00,47754.4609375,25.932592391967773,0,,,,,1638.64071,5.5728026e-04,467.99190,5.7846657e-04,-3.4312505e-02,1.1928881e-02
1354.810138785591,0.999608020343692,0.0005429392014094272,3.3051884e-03,91693,1638.62937,468.00390,45797.7421875,24.590621948242188,2.1025261e+03,7.5134478e+00,47735.7734375,25.927785873413086,0,,,,,1638.62937,5.5683259e-04,468.00390,5.7853758e-04,-4.8225190e-02,2.5505500e-02
1354.8115277142126,1.000128337795415,0.0005432167727464424,3.3052287e-03,91694,1638.63604,468.00165,45831.6015625,24.603254318237305,2.1205928e+03,7.5234976e+00,47760.73828125,25.941104888916016,0,,,,,1638.63604,5.5672100e-04,468.00165,5.7795830e-04,-3.9418999e-02,2.3753105e-02
1354.8129166426008,0.999464898716365,0.0005428415226834575,3.3052687e-03,91695,1638.63529,468.00398,45796.9921875,24.58610725402832,2.1150361e+03,7.5032930e+00,47728.76171875,25.923025131225586,0,,,,,1638.63529,5.5652799e-04,468.00398,5.7854108e-04,-4.1884147e-02,2.4160380e-02
1354.814305571221,0.9999738055997185,0.0005429550228452038,3.3053090e-03,91696,1638.63190,468.00361,45818.34375,24.591259002685547,2.0982812e+03,7.5090370e+00,47753.08984375,25.92845916748047,0,,,,,1638.63190,5.5597216e-04,468.00361,5.7834206e-04,-4.4874839e-02,2.4862619e-02
1354.8156944998425,1.0000204917769129,0.0005429544988090237,3.3053493e-03,91697,1638.63730,468.00119,45821.8125,24.591108322143555,2.1038914e+03,7.5072718e+00,47755.0703125,25.928298950195312,0,,,,,1638.63730,5.5696681e-04,468.00119,5.7875103e-04,-3.8269520e-02,2.2530468e-02
1354.817083428464,0.9998644328174818,0.0005429567069472871,3.3053895e-03,91698,1638.63311,468.00776,45813.89453125,24.591243743896484,2.1056248e+03,7.5074258e+00,47747.68359375,25.92844009399414,0,,,,,1638.63311,5.5675081e-04,468.00776,5.7807640e-04,-4.4469342e-02,3.0089892e-02
1354.8184723570846,1.0001671791395195,0.0005428655477271785,3.3054298e-03,91699,1638.63040,467.99431,45835.859375,24.587139129638672,2.0984563e+03,7.4898076e+00,47762.19140625,25.924114227294922,0,,,,,1638.63040,5.5632141e-04,467.99431,5.7882251e-04,-4.5933589e-02,1.2413537e-02
1354.8198612857057,1.0001299802607997,0.0005429231100425198,3.3054701e-03,91700,1638.63424,468.01040,45824.05859375,24.589656829833984,2.1049756e+03,7.4977875e+00,47760.2421875,25.926769256591797,0,,,,,1638.63424,5.5653579e-04,468.01040,5.7801540e-04,-4.1781846e-02,3.2919768e-02
1354.8212502140934,0.9999139761652911,0.0005429614787230027,3.3055102e-03,91701,1638.63481,467.99639,45820.5234375,24.591337203979492,2.1099529e+03,7.4995894e+00,47749.8125,25.928539276123047,0,,,,,1638.63481,5.5671314e-04,467.99639,5.7811703e-04,-4.1493431e-02,1.7539894e-02
1354.822639142715,0.9994954561310455,0.0005431189215428676,3.3055504e-03,91702,1638.63229,468.00537,45802.3984375,24.59835433959961,2.1031384e+03,7.5284119e+00,47729.609375,25.93593978881836,0,,,,,1638.63229,5.5714732e-04,468.00537,5.7904184e-04,-4.4192661e-02,2.5940247e-02
1354.8240280713364,0.9993215179740913,0.0005430235173039546,3.3055907e-03,91703,1638.63822,468.00238,45801.7578125,24.593984603881836,2.1150823e+03,7.5157337e+00,47721.20703125,25.931331634521484,0,,,,,1638.63822,5.5675709e-04,468.00238,5.7874789e-04,-3.8525105e-02,2.2697615e-02
1354.8254169997238,0.9995940677306575,0.0005429636101309358,3.3056308e-03,91704,1638.63764,468.00564,45803.2265625,24.591249465942383,2.1181492e+03,7.5075960e+00,47734.1796875,25.928447723388672,0,,,,,1638.63764,5.5707578e-04,468.00564,5.7871314e-04,-3.8316943e-02,2.6247289e-02
1354.8268059283448,1.0000838678708885,0.0005432005038910093,3.3056710e-03,91705,1638.63405,468.00427,45823.25,24.601884841918945,2.1171921e+03,7.5133057e+00,47757.38671875,25.939661026000977,0,,,,,1638.63405,5.5685517e-04,468.00427,5.7883793e-04,-4.2331573e-02,2.4673382e-02
1354.8281948569663,0.999865652963264,0.0005427201023643279,3.3057113e-03,91706,1638.63216,467.99645,45821.1875,24.580036163330078,2.1009880e+03,7.4854918e+00,47746.7890625,25.916624069213867,0,,,,,1638.63216,5.5652467e-04,467.99645,5.7831034e-04,-4.4983082e-02,1.7455671e-02
1354.8295837855878,0.9996342250465672,0.0005431567387293743,3.3057516e-03,91707,1638.63602,468.00073,45810.89453125,24.599811553955078,2.1087539e+03,7.5443659e+00,47735.73828125,25.937475204467773,0,,,,,1638.63602,5.5659842e-04,468.00073,5.7843805e-04,-4.0507220e-02,2.0889899e-02
1354.8309727139765,1.0009025903702422,0.000543319136685294,3.3057916e-03,91708,1638.63879,468.00777,45859.06640625,24.607017517089844,2.1133948e+03,7.5097952e+00,47796.015625,25.945072174072266,0,,,,,1638.63879,5.5645709e-04,468.00777,5.7803001e-04,-3.6933478e-02,3.0841898e-02
1354.8323616425967,0.999439383828521,0.0005428866606832947,3.3058319e-03,91709,1638.63651,468.00746,45795.43359375,24.587434768676758,2.1170200e+03,7.5034990e+00,47726.15234375,25.92442512512207,0,,,,,1638.63651,5.5720942e-04,468.00746,5.7833490e-04,-3.8832374e-02,2.8154407e-02
1354.8337505712173,0.9997096564269918,0.0005430337812947338,3.3058722e-03,91710,1638.63228,468.00533,45811.390625,24.594091415405273,2.1131553e+03,7.5082517e+00,47739.046875,25.93144416809082,0,,,,,1638.63228,5.5691611e-04,468.00533,5.7856442e-04,-4.2834990e-02,2.6494849e-02
1354.835139499606,0.9999186859565639,0.0005431002398856534,3.3059123e-03,91711,1638.63337,467.99543,45823.1640625,24.597003936767578,2.1170957e+03,7.5136671e+00,47748.8359375,25.934513092041016,0,,,,,1638.63337,5.5656448e-04,467.99543,5.7852251e-04,-4.4464178e-02,1.5629813e-02
1354.836528428227,0.9996099001878163,0.0005429741237597273,3.3059525e-03,91712,1638.63539,468.00418,45811.5546875,24.59130096435547,2.1057654e+03,7.5139112e+00,47734.11328125,25.928503036499023,0,,,,,1638.63539,5.5677269e-04,468.00418,5.7854393e-04,-4.1174479e-02,2.5122989e-02
1354.8379173566157,0.9996900408113766,0.0005429558444858955,3.3059926e-03,91713,1638.63444,467.99863,45811.3515625,24.59042739868164,2.1125381e+03,7.4983687e+00,47737.84765625,25.927579879760742,0,,,,,1638.63444,5.5713166e-04,467.99863,5.7887589e-04,-4.1381970e-02,1.9703364e-02
1354.8393062852363,0.9991473895148631,0.0005428451272125313,3.3060329e-03,91714,1638.63742,468.01454,45780.5234375,24.58541488647461,2.1123875e+03,7.5037818e+00,47711.94140625,25.92229652404785,0,,,,,1638.63742,5.5690081e-04,468.01454,5.7823549e-04,-3.9254621e-02,3.7646286e-02
1354.8406952136245,1.0006689905986321,0.0005430134744594709,3.3060729e-03,91715,1638.63318,467.99975,45855.73828125,24.59300994873047,2.0891536e+03,7.4981232e+00,47784.54296875,25.9303035736084,0,,,,,1638.63318,5.5626885e-04,467.99975,5.7802093e-04,-4.3065209e-02,2.0568421e-02
