#mu,eb,a_crit
0.620,0.71,0.057
0.700,0.54,0.088
0.530,0.12,0.224
0.550,0.08,0.230
0.580,0.80,0.040
0.600,0.74,0.051
0.500,0.44,0.137
0.680,0.58,0.081
0.570,0.04,0.234
0.720,0.42,0.110
0.660,0.61,0.076
0.640,0.67,0.065
0.510,0.18,0.208
0.530,0.13,0.223
0.620,0.72,0.054
0.700,0.55,0.085
0.550,0.09,0.225
0.590,0.00,0.234
0.600,0.75,0.049
0.500,0.45,0.134
0.680,0.59,0.077
0.720,0.43,0.109
0.570,0.05,0.232
0.640,0.68,0.062
0.510,0.19,0.204
0.660,0.62,0.073
0.590,0.01,0.231
0.530,0.14,0.219
0.600,0.76,0.047
0.700,0.56,0.083
0.620,0.73,0.052
0.550,0.10,0.226
0.500,0.46,0.130
0.640,0.69,0.060
0.680,0.60,0.076
0.570,0.06,0.226
0.720,0.44,0.106
0.510,0.20,0.204
0.660,0.63,0.072
0.590,0.02,0.230
0.700,0.57,0.081
0.620,0.74,0.051
0.550,0.11,0.226
0.600,0.77,0.046
0.530,0.15,0.218
0.640,0.70,0.058
0.500,0.47,0.127
0.680,0.61,0.074
0.570,0.07,0.225
0.720,0.45,0.105
0.510,0.21,0.201
0.660,0.64,0.069
0.700,0.58,0.078
0.590,0.03,0.228
0.620,0.75,0.049
0.550,0.12,0.223
0.600,0.78,0.043
0.640,0.71,0.056
0.530,0.16,0.208
0.740,0.00,0.184
0.680,0.62,0.072
0.570,0.08,0.224
0.510,0.22,0.198
0.720,0.46,0.101
0.600,0.79,0.041
0.660,0.65,0.067
0.620,0.76,0.046
0.700,0.59,0.076
0.590,0.04,0.227
0.550,0.13,0.216
0.640,0.72,0.053
0.530,0.17,0.206
0.740,0.01,0.183
0.680,0.63,0.070
0.720,0.47,0.100
0.510,0.23,0.195
0.570,0.09,0.217
0.620,0.77,0.045
0.600,0.80,0.040
0.660,0.66,0.065
0.550,0.14,0.215
0.700,0.60,0.075
0.590,0.05,0.225
0.740,0.02,0.182
0.530,0.18,0.209
0.640,0.73,0.052
0.680,0.64,0.068
0.510,0.24,0.193
0.720,0.48,0.097
0.570,0.10,0.213
0.620,0.78,0.043
0.610,0.00,0.228
0.700,0.61,0.072
0.550,0.15,0.214
0.740,0.03,0.181
0.660,0.67,0.063
0.590,0.06,0.224
0.530,0.19,0.207
0.640,0.74,0.050
0.680,0.65,0.066
0.510,0.25,0.191
0.720,0.49,0.096
0.570,0.11,0.212
0.620,0.79,0.041
0.550,0.16,0.209
0.610,0.01,0.225
0.740,0.04,0.180
0.700,0.62,0.071
0.590,0.07,0.218
0.660,0.68,0.061
0.530,0.20,0.202
0.640,0.75,0.047
0.510,0.26,0.187
0.680,0.66,0.064
0.720,0.50,0.093
0.570,0.12,0.211
0.620,0.80,0.038
0.550,0.17,0.203
0.740,0.05,0.173
0.610,0.02,0.223
0.660,0.69,0.059
0.700,0.63,0.068
0.640,0.76,0.046
0.590,0.08,0.217
0.530,0.21,0.195
0.510,0.27,0.183
0.680,0.67,0.062
0.630,0.00,0.221
0.570,0.13,0.210
0.720,0.51,0.092
0.550,0.18,0.201
0.740,0.06,0.172
0.700,0.64,0.066
0.640,0.77,0.043
0.610,0.03,0.222
0.660,0.70,0.057
0.590,0.09,0.216
0.510,0.28,0.181
0.530,0.22,0.192
0.680,0.68,0.059
0.630,0.01,0.218
0.570,0.14,0.209
0.720,0.52,0.089
0.550,0.19,0.200
0.740,0.07,0.171
0.640,0.78,0.042
0.700,0.65,0.064
0.610,0.04,0.221
0.590,0.10,0.211
0.530,0.23,0.191
0.680,0.69,0.057
0.630,0.02,0.217
0.660,0.71,0.055
0.510,0.29,0.179
0.570,0.15,0.206
0.720,0.53,0.087
0.550,0.20,0.197
0.740,0.08,0.171
0.640,0.79,0.040
0.610,0.05,0.219
0.590,0.11,0.210
0.530,0.24,0.191
0.680,0.70,0.056
0.700,0.66,0.062
0.570,0.16,0.206
0.660,0.72,0.053
0.510,0.30,0.179
0.550,0.21,0.193
0.630,0.03,0.216
0.720,0.54,0.086
0.740,0.09,0.170
0.640,0.80,0.037
0.610,0.06,0.218
0.590,0.12,0.205
0.570,0.17,0.199
0.530,0.25,0.188
0.680,0.71,0.053
0.700,0.67,0.060
0.550,0.22,0.188
0.660,0.73,0.050
0.510,0.31,0.175
0.630,0.04,0.214
0.720,0.55,0.083
0.740,0.10,0.169
0.650,0.00,0.215
0.570,0.18,0.199
0.610,0.07,0.212
0.590,0.13,0.204
0.530,0.26,0.181
0.550,0.23,0.188
0.660,0.74,0.048
0.680,0.72,0.051
0.700,0.68,0.058
0.510,0.32,0.168
0.650,0.01,0.212
0.630,0.05,0.213
0.720,0.56,0.081
0.740,0.11,0.168
0.570,0.19,0.194
0.610,0.08,0.211
0.590,0.14,0.203
0.530,0.27,0.179
0.550,0.24,0.184
0.660,0.75,0.046
0.510,0.33,0.167
0.680,0.73,0.050
0.700,0.69,0.056
0.650,0.02,0.210
0.740,0.12,0.167
0.720,0.57,0.079
0.630,0.06,0.206
0.570,0.20,0.191
0.610,0.09,0.208
0.590,0.15,0.197
0.550,0.25,0.182
0.530,0.28,0.177
0.660,0.76,0.045
0.510,0.34,0.166
0.680,0.74,0.048
0.650,0.03,0.209
0.700,0.70,0.053
0.610,0.10,0.208
0.720,0.58,0.077
0.740,0.13,0.165
0.570,0.21,0.187
0.590,0.16,0.197
0.630,0.07,0.205
0.550,0.26,0.176
0.530,0.29,0.176
0.660,0.77,0.042
0.650,0.04,0.208
0.510,0.35,0.163
0.610,0.11,0.205
0.680,0.75,0.046
0.720,0.59,0.074
0.700,0.71,0.052
0.590,0.17,0.197
0.630,0.08,0.204
0.740,0.14,0.165
0.570,0.22,0.184
0.530,0.30,0.174
0.550,0.27,0.176
0.660,0.78,0.040
0.510,0.36,0.157
0.650,0.05,0.207
0.610,0.12,0.198
0.720,0.60,0.072
0.680,0.76,0.043
0.630,0.09,0.203
0.570,0.23,0.182
0.700,0.72,0.050
0.590,0.18,0.192
0.740,0.15,0.163
0.530,0.31,0.169
0.660,0.79,0.039
0.550,0.28,0.174
0.650,0.06,0.200
0.510,0.37,0.156
0.610,0.13,0.197
0.680,0.77,0.042
0.720,0.61,0.071
0.630,0.10,0.202
0.700,0.73,0.049
0.590,0.19,0.192
0.570,0.24,0.180
0.740,0.16,0.156
0.530,0.32,0.165
0.660,0.80,0.037
0.550,0.29,0.173
0.610,0.14,0.196
0.650,0.07,0.199
0.510,0.38,0.155
0.720,0.62,0.068
0.680,0.78,0.040
0.630,0.11,0.197
0.700,0.74,0.046
0.590,0.20,0.187
0.570,0.25,0.174
0.740,0.17,0.155
0.530,0.33,0.164
0.550,0.30,0.169
0.670,0.00,0.209
0.610,0.15,0.195
0.680,0.79,0.038
0.510,0.39,0.148
0.650,0.08,0.198
0.700,0.75,0.045
0.720,0.63,0.067
0.630,0.12,0.192
0.740,0.18,0.154
0.590,0.21,0.182
0.570,0.26,0.174
0.550,0.31,0.165
0.530,0.34,0.163
0.610,0.16,0.194
0.670,0.01,0.205
0.510,0.40,0.147
0.680,0.80,0.036
0.650,0.09,0.197
0.700,0.76,0.043
0.720,0.64,0.064
0.630,0.13,0.191
0.740,0.19,0.152
0.590,0.22,0.180
0.570,0.27,0.172
0.550,0.32,0.163
0.530,0.35,0.156
0.610,0.17,0.190
0.670,0.02,0.204
0.510,0.41,0.143
0.650,0.10,0.196
0.700,0.77,0.041
0.690,0.00,0.202
0.720,0.65,0.062
0.740,0.20,0.152
0.630,0.14,0.190
0.590,0.23,0.179
0.570,0.28,0.170
0.550,0.33,0.162
0.530,0.36,0.155
0.610,0.18,0.185
0.670,0.03,0.203
0.650,0.11,0.195
0.700,0.78,0.039
0.510,0.42,0.140
0.720,0.66,0.061
0.690,0.01,0.199
0.740,0.21,0.151
0.630,0.15,0.188
0.570,0.29,0.168
0.590,0.24,0.174
0.550,0.34,0.159
0.530,0.37,0.154
0.670,0.04,0.202
0.610,0.19,0.185
0.650,0.12,0.193
0.510,0.43,0.139
0.700,0.79,0.037
0.720,0.67,0.058
0.740,0.22,0.149
0.690,0.02,0.198
0.570,0.30,0.163
0.630,0.16,0.187
0.590,0.25,0.172
0.550,0.35,0.155
0.530,0.38,0.150
0.670,0.05,0.195
0.610,0.20,0.181
0.650,0.13,0.193
0.510,0.44,0.136
0.700,0.80,0.035
0.720,0.68,0.056
0.690,0.03,0.197
0.740,0.23,0.148
0.590,0.26,0.171
0.570,0.31,0.161
0.630,0.17,0.187
0.550,0.36,0.152
0.610,0.21,0.177
0.530,0.39,0.147
0.670,0.06,0.194
0.650,0.14,0.184
0.710,0.00,0.196
0.510,0.45,0.132
0.720,0.69,0.054
0.590,0.27,0.168
0.690,0.04,0.196
0.740,0.24,0.142
0.570,0.32,0.160
0.630,0.18,0.186
0.550,0.37,0.151
0.610,0.22,0.179
0.530,0.40,0.144
0.510,0.46,0.129
0.670,0.07,0.193
0.650,0.15,0.183
0.710,0.01,0.193
0.720,0.70,0.053
0.590,0.28,0.167
0.690,0.05,0.188
0.740,0.25,0.142
0.630,0.19,0.179
0.570,0.33,0.159
0.610,0.23,0.174
0.510,0.47,0.126
0.550,0.38,0.145
0.670,0.08,0.192
0.530,0.41,0.140
0.650,0.16,0.182
0.710,0.02,0.192
0.720,0.71,0.050
0.690,0.06,0.188
0.590,0.29,0.165
0.740,0.26,0.140
0.630,0.20,0.179
0.610,0.24,0.174
0.570,0.34,0.155
0.530,0.42,0.138
0.510,0.48,0.124
0.550,0.39,0.143
0.670,0.09,0.191
0.650,0.17,0.180
0.710,0.03,0.190
0.740,0.27,0.140
0.690,0.07,0.187
0.720,0.72,0.048
0.590,0.30,0.160
0.630,0.21,0.174
0.610,0.25,0.169
0.570,0.35,0.152
0.530,0.43,0.137
0.510,0.49,0.121
0.550,0.40,0.142
0.670,0.10,0.190
0.650,0.18,0.179
0.710,0.04,0.189
0.720,0.73,0.047
0.590,0.31,0.159
0.690,0.08,0.186
0.740,0.28,0.134
0.630,0.22,0.173
0.610,0.26,0.166
0.570,0.36,0.150
0.510,0.50,0.118
0.530,0.44,0.133
0.550,0.41,0.137
0.670,0.11,0.189
0.650,0.19,0.179
0.710,0.05,0.182
0.590,0.32,0.157
0.720,0.74,0.045
0.690,0.09,0.185
0.740,0.29,0.133
0.630,0.23,0.171
0.610,0.27,0.164
0.530,0.45,0.130
0.510,0.51,0.116
0.570,0.37,0.148
0.550,0.42,0.135
0.670,0.12,0.188
0.650,0.20,0.171
0.710,0.06,0.181
0.590,0.33,0.155
0.720,0.75,0.043
0.690,0.10,0.184
0.740,0.30,0.131
0.630,0.24,0.168
0.610,0.28,0.162
0.530,0.46,0.127
0.510,0.52,0.113
0.650,0.21,0.169
0.570,0.38,0.143
0.550,0.43,0.134
0.670,0.13,0.187
0.710,0.07,0.181
0.590,0.34,0.150
0.720,0.76,0.042
0.690,0.11,0.183
0.630,0.25,0.164
0.740,0.31,0.130
0.530,0.47,0.124
0.610,0.29,0.160
0.650,0.22,0.168
0.510,0.53,0.111
0.570,0.39,0.141
0.670,0.14,0.179
0.550,0.44,0.129
0.710,0.08,0.180
0.590,0.35,0.148
0.720,0.77,0.040
0.690,0.12,0.182
0.630,0.26,0.166
0.740,0.32,0.128
0.610,0.30,0.158
0.650,0.23,0.166
0.530,0.48,0.120
0.510,0.54,0.107
0.590,0.36,0.147
0.670,0.15,0.178
0.570,0.40,0.138
0.710,0.09,0.179
0.550,0.45,0.128
0.720,0.78,0.038
0.630,0.27,0.160
0.740,0.33,0.126
0.690,0.13,0.180
0.650,0.24,0.164
0.610,0.31,0.155
0.530,0.49,0.119
0.510,0.55,0.104
0.590,0.37,0.145
0.710,0.10,0.178
0.670,0.16,0.176
0.570,0.41,0.135
0.550,0.46,0.125
0.720,0.79,0.036
0.740,0.34,0.122
0.630,0.28,0.157
0.650,0.25,0.160
0.690,0.14,0.172
0.610,0.32,0.153
0.530,0.50,0.117
0.510,0.56,0.103
0.670,0.17,0.175
0.710,0.11,0.177
0.590,0.38,0.139
0.550,0.47,0.122
0.570,0.42,0.133
0.740,0.35,0.121
0.720,0.80,0.035
0.650,0.26,0.158
0.630,0.29,0.154
0.530,0.51,0.114
0.690,0.15,0.172
0.610,0.33,0.150
0.510,0.57,0.099
0.670,0.18,0.174
0.710,0.12,0.176
0.590,0.39,0.138
0.550,0.48,0.118
0.570,0.43,0.129
0.740,0.36,0.120
0.730,0.00,0.190
0.650,0.27,0.154
0.630,0.30,0.153
0.530,0.52,0.110
0.510,0.58,0.096
0.690,0.16,0.171
0.610,0.34,0.146
0.670,0.19,0.172
0.710,0.13,0.175
0.590,0.40,0.137
0.550,0.49,0.117
0.570,0.44,0.127
0.740,0.37,0.118
0.730,0.01,0.186
0.650,0.28,0.153
0.630,0.31,0.151
0.530,0.53,0.108
0.510,0.59,0.094
0.690,0.17,0.170
0.550,0.50,0.115
0.610,0.35,0.145
0.670,0.20,0.171
0.710,0.14,0.174
0.570,0.45,0.126
0.590,0.41,0.133
0.740,0.38,0.116
0.730,0.02,0.186
0.650,0.29,0.151
0.630,0.32,0.150
0.530,0.54,0.105
0.510,0.60,0.091
0.550,0.51,0.112
0.690,0.18,0.168
0.670,0.21,0.166
0.610,0.36,0.144
0.590,0.42,0.131
0.570,0.46,0.122
0.710,0.15,0.168
0.740,0.39,0.113
0.730,0.03,0.185
0.630,0.33,0.144
0.650,0.30,0.149
0.530,0.55,0.102
0.510,0.61,0.088
0.550,0.52,0.108
0.670,0.22,0.163
0.590,0.43,0.127
0.690,0.19,0.164
0.710,0.16,0.165
0.610,0.37,0.138
0.570,0.47,0.121
0.740,0.40,0.113
0.730,0.04,0.177
0.630,0.34,0.143
0.650,0.31,0.147
0.510,0.62,0.085
0.530,0.56,0.101
0.710,0.17,0.164
0.590,0.44,0.125
0.670,0.23,0.161
0.690,0.20,0.164
0.550,0.53,0.106
0.740,0.41,0.108
0.610,0.38,0.137
0.650,0.32,0.146
0.730,0.05,0.176
0.570,0.48,0.118
0.630,0.35,0.142
0.510,0.63,0.083
0.530,0.57,0.098
0.690,0.21,0.160
0.710,0.18,0.163
0.590,0.45,0.120
0.670,0.24,0.158
0.550,0.54,0.104
0.650,0.33,0.142
0.610,0.39,0.136
0.740,0.42,0.107
0.730,0.06,0.175
0.630,0.36,0.141
0.570,0.49,0.115
0.510,0.64,0.080
0.530,0.58,0.095
0.710,0.19,0.161
0.690,0.22,0.161
0.670,0.25,0.155
0.550,0.55,0.101
0.590,0.46,0.119
0.650,0.34,0.141
0.610,0.40,0.132
0.740,0.43,0.107
0.570,0.50,0.111
0.630,0.37,0.136
0.730,0.07,0.174
0.510,0.65,0.077
0.530,0.59,0.092
0.710,0.20,0.160
0.670,0.26,0.154
0.690,0.23,0.157
0.550,0.56,0.099
0.590,0.47,0.117
0.650,0.35,0.139
0.740,0.44,0.103
0.610,0.41,0.130
0.570,0.51,0.109
0.730,0.08,0.174
0.630,0.38,0.135
0.530,0.60,0.090
0.510,0.66,0.075
0.690,0.24,0.154
0.710,0.21,0.157
0.670,0.27,0.151
0.550,0.57,0.095
0.590,0.48,0.114
0.650,0.36,0.135
0.740,0.45,0.102
0.730,0.09,0.173
0.610,0.42,0.128
0.530,0.61,0.086
0.570,0.52,0.106
0.630,0.39,0.133
0.690,0.25,0.152
0.510,0.67,0.072
0.550,0.58,0.093
0.710,0.22,0.157
0.670,0.28,0.150
0.590,0.49,0.111
0.650,0.37,0.132
0.530,0.62,0.085
0.740,0.46,0.099
0.610,0.43,0.124
0.730,0.10,0.172
0.570,0.53,0.105
0.630,0.40,0.128
0.690,0.26,0.149
0.550,0.59,0.091
0.510,0.68,0.070
0.670,0.29,0.148
0.710,0.23,0.154
0.590,0.50,0.109
0.650,0.38,0.132
0.740,0.47,0.098
0.530,0.63,0.081
0.610,0.44,0.123
0.550,0.60,0.088
0.690,0.27,0.149
0.570,0.54,0.102
0.630,0.41,0.126
0.510,0.69,0.068
0.730,0.11,0.171
0.670,0.30,0.144
0.710,0.24,0.149
0.590,0.51,0.107
0.650,0.39,0.130
0.740,0.48,0.094
0.610,0.45,0.118
0.530,0.64,0.079
0.550,0.61,0.086
0.570,0.55,0.099
0.510,0.70,0.066
0.730,0.12,0.170
0.690,0.28,0.145
0.670,0.31,0.144
0.630,0.42,0.125
0.710,0.25,0.146
0.590,0.52,0.105
0.650,0.40,0.126
0.740,0.49,0.094
0.610,0.46,0.117
0.530,0.65,0.076
0.570,0.56,0.096
0.550,0.62,0.083
0.510,0.71,0.063
0.730,0.13,0.167
0.710,0.26,0.146
0.690,0.29,0.145
0.630,0.43,0.121
0.670,0.32,0.140
0.590,0.53,0.103
0.650,0.41,0.124
0.740,0.50,0.091
0.610,0.47,0.113
0.530,0.66,0.074
0.570,0.57,0.094
0.550,0.63,0.080
0.730,0.14,0.167
0.510,0.72,0.061
0.710,0.27,0.144
0.690,0.30,0.141
0.630,0.44,0.120
0.670,0.33,0.138
0.590,0.54,0.099
0.650,0.42,0.123
0.740,0.51,0.088
0.610,0.48,0.112
0.530,0.67,0.072
0.570,0.58,0.091
0.550,0.64,0.078
0.730,0.15,0.167
0.710,0.28,0.142
0.510,0.73,0.059
0.690,0.31,0.138
0.670,0.34,0.137
0.630,0.45,0.117
0.650,0.43,0.119
0.740,0.52,0.087
0.530,0.68,0.069
0.590,0.55,0.097
0.610,0.49,0.108
0.570,0.59,0.089
0.550,0.65,0.075
0.730,0.16,0.164
0.710,0.29,0.139
0.510,0.74,0.055
0.690,0.32,0.136
0.630,0.46,0.115
0.670,0.35,0.136
0.650,0.44,0.118
0.740,0.53,0.085
0.590,0.56,0.094
0.530,0.69,0.066
0.610,0.50,0.107
0.570,0.60,0.086
0.710,0.30,0.138
0.730,0.17,0.158
0.510,0.75,0.054
0.550,0.66,0.073
0.690,0.33,0.135
0.630,0.47,0.112
0.650,0.45,0.114
0.670,0.36,0.131
0.740,0.54,0.083
0.590,0.57,0.092
0.530,0.70,0.064
0.610,0.51,0.105
0.570,0.61,0.084
0.710,0.31,0.134
0.510,0.76,0.051
0.730,0.18,0.157
0.550,0.67,0.070
0.690,0.34,0.132
0.650,0.46,0.113
0.630,0.48,0.110
0.670,0.37,0.130
0.590,0.58,0.089
0.740,0.55,0.081
0.530,0.71,0.062
0.610,0.52,0.103
0.570,0.62,0.081
0.510,0.77,0.049
0.710,0.32,0.134
0.730,0.19,0.156
0.550,0.68,0.068
0.650,0.47,0.109
0.670,0.38,0.128
0.690,0.35,0.131
0.630,0.49,0.108
0.530,0.72,0.059
0.590,0.59,0.087
0.740,0.56,0.078
0.570,0.63,0.079
0.610,0.53,0.100
0.510,0.78,0.047
0.730,0.20,0.154
0.550,0.69,0.065
0.710,0.33,0.131
0.650,0.48,0.108
0.670,0.39,0.125
0.530,0.73,0.057
0.690,0.36,0.129
0.590,0.60,0.084
0.630,0.50,0.105
0.740,0.57,0.077
0.570,0.64,0.076
0.510,0.79,0.044
0.610,0.54,0.098
0.550,0.70,0.063
0.730,0.21,0.154
0.710,0.34,0.130
0.650,0.49,0.105
0.590,0.61,0.082
0.670,0.40,0.123
0.530,0.74,0.055
0.690,0.37,0.127
0.630,0.51,0.102
0.740,0.58,0.074
0.570,0.65,0.074
0.510,0.80,0.042
0.610,0.55,0.095
0.650,0.50,0.103
0.550,0.71,0.061
0.710,0.35,0.126
0.730,0.22,0.151
0.690,0.38,0.125
0.590,0.62,0.079
0.530,0.75,0.053
0.670,0.41,0.122
0.630,0.52,0.100
0.740,0.59,0.073
0.570,0.66,0.071
0.550,0.72,0.059
0.650,0.51,0.100
0.710,0.36,0.125
0.520,0.00,0.257
0.610,0.56,0.092
0.730,0.23,0.150
0.590,0.63,0.077
0.690,0.39,0.121
0.670,0.42,0.118
0.530,0.76,0.050
0.630,0.53,0.098
0.740,0.60,0.070
0.570,0.67,0.070
0.710,0.37,0.123
0.650,0.52,0.098
0.550,0.73,0.056
0.520,0.01,0.255
0.610,0.57,0.090
0.730,0.24,0.145
0.590,0.64,0.075
0.690,0.40,0.120
0.670,0.43,0.116
0.630,0.54,0.095
0.530,0.77,0.048
0.570,0.68,0.067
0.740,0.61,0.069
0.650,0.53,0.096
0.710,0.38,0.123
0.730,0.25,0.143
0.550,0.74,0.054
0.520,0.02,0.254
0.610,0.58,0.087
0.690,0.41,0.119
0.630,0.55,0.093
0.670,0.44,0.115
0.590,0.65,0.073
0.530,0.78,0.046
0.570,0.69,0.065
0.740,0.62,0.067
0.650,0.54,0.093
0.710,0.39,0.119
0.730,0.26,0.141
0.630,0.56,0.091
0.550,0.75,0.052
0.610,0.59,0.085
0.690,0.42,0.115
0.520,0.03,0.252
0.670,0.45,0.112
0.530,0.79,0.043
0.590,0.66,0.069
0.570,0.70,0.062
0.740,0.63,0.065
0.650,0.55,0.090
0.710,0.40,0.117
0.730,0.27,0.140
0.630,0.57,0.088
0.610,0.60,0.083
0.690,0.43,0.113
0.550,0.76,0.050
0.520,0.04,0.250
0.670,0.46,0.109
0.590,0.67,0.068
0.570,0.71,0.060
0.530,0.80,0.041
0.740,0.64,0.063
0.730,0.28,0.137
0.710,0.41,0.116
0.650,0.56,0.088
0.610,0.61,0.080
0.630,0.58,0.086
0.690,0.44,0.112
0.550,0.77,0.048
0.740,0.65,0.061
0.540,0.00,0.250
0.590,0.68,0.065
0.670,0.47,0.106
0.520,0.05,0.249
0.570,0.72,0.058
0.730,0.29,0.136
0.710,0.42,0.112
0.650,0.57,0.087
0.550,0.78,0.045
0.610,0.62,0.078
0.630,0.59,0.083
0.690,0.45,0.108
0.570,0.73,0.055
0.740,0.66,0.058
0.540,0.01,0.248
0.520,0.06,0.243
0.670,0.48,0.105
0.590,0.69,0.062
0.650,0.58,0.083
0.730,0.30,0.134
0.550,0.79,0.043
0.710,0.43,0.111
0.610,0.63,0.075
0.690,0.46,0.108
0.630,0.60,0.080
0.520,0.07,0.241
0.740,0.67,0.057
0.570,0.74,0.054
0.540,0.02,0.247
0.730,0.31,0.131
0.650,0.59,0.081
0.590,0.70,0.061
0.670,0.49,0.102
0.550,0.80,0.041
0.610,0.64,0.073
0.710,0.44,0.108
0.630,0.61,0.078
0.690,0.47,0.104
0.520,0.08,0.240
0.740,0.68,0.055
0.540,0.03,0.245
0.570,0.75,0.051
0.730,0.32,0.130
0.650,0.60,0.079
0.560,0.00,0.243
0.590,0.71,0.059
0.670,0.50,0.101
0.610,0.65,0.071
0.630,0.62,0.076
0.710,0.45,0.106
0.520,0.09,0.239
0.690,0.48,0.103
0.740,0.69,0.053
0.540,0.04,0.243
0.730,0.33,0.128
0.570,0.76,0.049
0.560,0.01,0.241
0.650,0.61,0.077
0.630,0.63,0.073
0.610,0.66,0.069
0.590,0.72,0.056
0.520,0.10,0.237
0.670,0.51,0.098
0.710,0.46,0.103
0.730,0.34,0.125
0.540,0.05,0.242
0.690,0.49,0.100
0.560,0.02,0.240
0.570,0.77,0.046
0.740,0.70,0.051
0.650,0.62,0.075
0.630,0.64,0.072
0.590,0.73,0.054
0.710,0.47,0.101
0.610,0.67,0.066
0.520,0.11,0.236
0.670,0.52,0.096
0.730,0.35,0.123
0.690,0.50,0.097
0.540,0.06,0.240
0.560,0.03,0.238
0.740,0.71,0.050
0.570,0.78,0.045
0.630,0.65,0.069
0.650,0.63,0.072
0.590,0.74,0.051
0.710,0.48,0.099
0.520,0.12,0.226
0.670,0.53,0.094
0.610,0.68,0.064
0.730,0.36,0.122
0.690,0.51,0.095
0.540,0.07,0.235
0.570,0.79,0.043
0.560,0.04,0.237
0.740,0.72,0.048
0.590,0.75,0.050
0.630,0.66,0.068
0.650,0.64,0.070
0.520,0.13,0.226
0.710,0.49,0.097
0.670,0.54,0.091
0.690,0.52,0.093
0.570,0.80,0.040
0.610,0.69,0.062
0.540,0.08,0.233
0.730,0.37,0.120
0.560,0.05,0.235
0.740,0.73,0.046
0.590,0.76,0.048
0.630,0.67,0.065
0.650,0.65,0.068
0.520,0.14,0.216
0.710,0.50,0.094
0.670,0.55,0.088
0.690,0.53,0.092
0.610,0.70,0.059
0.580,0.00,0.237
0.540,0.09,0.224
0.560,0.06,0.229
0.730,0.38,0.118
0.740,0.74,0.044
0.590,0.77,0.045
0.650,0.66,0.066
0.630,0.68,0.063
0.670,0.56,0.086
0.710,0.51,0.093
0.520,0.15,0.219
0.690,0.54,0.089
0.610,0.71,0.058
0.580,0.01,0.234
0.540,0.10,0.223
0.560,0.07,0.228
0.740,0.75,0.042
0.730,0.39,0.115
0.590,0.78,0.044
0.670,0.57,0.084
0.650,0.67,0.064
0.630,0.69,0.060
0.710,0.52,0.090
0.520,0.16,0.214
0.690,0.55,0.086
0.540,0.11,0.222
0.610,0.72,0.056
0.580,0.02,0.233
0.560,0.08,0.226
0.740,0.76,0.041
0.730,0.40,0.114
0.650,0.68,0.061
0.590,0.79,0.042
0.670,0.58,0.082
0.630,0.70,0.058
0.710,0.53,0.087
0.520,0.17,0.208
0.690,0.56,0.084
0.610,0.73,0.053
0.540,0.12,0.226
0.740,0.77,0.039
0.560,0.09,0.226
0.580,0.03,0.232
0.730,0.41,0.111
0.650,0.69,0.059
0.590,0.80,0.039
0.670,0.59,0.079
0.710,0.54,0.087
0.630,0.71,0.057
0.690,0.57,0.081
0.520,0.18,0.208
0.610,0.74,0.050
0.560,0.10,0.224
0.740,0.78,0.037
0.540,0.13,0.220
0.580,0.04,0.230
0.730,0.42,0.109
0.650,0.70,0.057
0.600,0.00,0.231
0.670,0.60,0.078
0.630,0.72,0.054
0.710,0.55,0.084
0.560,0.11,0.215
0.690,0.58,0.080
0.520,0.19,0.208
0.540,0.14,0.217
0.610,0.75,0.050
0.740,0.79,0.035
0.730,0.43,0.108
0.580,0.05,0.228
0.670,0.61,0.076
0.600,0.01,0.228
0.650,0.71,0.055
0.710,0.56,0.082
0.560,0.12,0.214
0.630,0.73,0.052
0.690,0.59,0.077
0.610,0.76,0.047
0.520,0.20,0.204
0.540,0.15,0.216
0.580,0.06,0.227
0.740,0.80,0.033
0.730,0.44,0.105
0.600,0.02,0.226
0.670,0.62,0.073
0.650,0.72,0.054
0.710,0.57,0.079
0.630,0.74,0.050
0.690,0.60,0.075
0.560,0.13,0.213
0.610,0.77,0.045
0.520,0.21,0.197
0.540,0.16,0.211
0.580,0.07,0.221
0.750,0.00,0.181
0.730,0.45,0.104
0.600,0.03,0.225
0.670,0.63,0.070
0.650,0.73,0.051
0.710,0.58,0.077
0.630,0.75,0.048
0.690,0.61,0.073
0.540,0.17,0.210
0.560,0.14,0.212
0.580,0.08,0.220
0.610,0.78,0.043
0.730,0.46,0.100
0.750,0.01,0.180
0.520,0.22,0.196
0.600,0.04,0.224
0.670,0.64,0.068
0.650,0.74,0.049
0.710,0.59,0.076
0.630,0.76,0.046
0.690,0.62,0.071
0.540,0.18,0.205
0.580,0.09,0.219
0.560,0.15,0.209
0.730,0.47,0.099
0.610,0.79,0.040
0.750,0.02,0.179
0.600,0.05,0.222
0.520,0.23,0.192
0.670,0.65,0.066
0.710,0.60,0.073
0.650,0.75,0.047
0.630,0.77,0.043
0.540,0.19,0.202
0.690,0.63,0.069
0.560,0.16,0.205
0.580,0.10,0.218
0.730,0.48,0.096
0.600,0.06,0.221
0.750,0.03,0.178
0.610,0.80,0.038
0.520,0.24,0.192
0.670,0.66,0.064
0.710,0.61,0.071
0.650,0.76,0.045
0.630,0.78,0.042
0.690,0.64,0.067
0.540,0.20,0.200
0.560,0.17,0.200
0.730,0.49,0.095
0.580,0.11,0.209
0.600,0.07,0.215
0.750,0.04,0.176
0.620,0.00,0.225
0.630,0.79,0.041
0.670,0.67,0.062
0.520,0.25,0.190
0.650,0.77,0.043
0.710,0.62,0.069
